"","GEO.id","GEO.id2","GEO.display.label","YEAR","HC01_VC03","HC01_VC04","HC01_VC06","HC01_VC07","HC01_VC08","HC01_VC09","HC01_VC10","HC01_VC11","HC01_VC12","HC01_VC75","HC01_VC85","HC01_VC86","HC01_VC87","HC01_VC88","HC01_VC89","HC01_VC90","HC01_VC91"
"679","1400000US11001009400",11001009400,"Census Tract 94, District of Columbia, District of Columbia","2014",1651,932,306,481,182,64,0,387,124,1101,179,140,892,667,137,651,712
"680","1400000US11001009501",11001009501,"Census Tract 95.01, District of Columbia, District of Columbia","2014",1763,983,594,447,277,145,109,391,208,3419,423,273,988,776,147,289,417
"681","1400000US11001009503",11001009503,"Census Tract 95.03, District of Columbia, District of Columbia","2014",1225,736,287,396,155,12,0,328,132,898,38,73,473,426,131,541,608
"682","1400000US11001009504",11001009504,"Census Tract 95.04, District of Columbia, District of Columbia","2014",1216,636,187,265,31,154,79,217,77,640,153,191,552,474,84,417,577
"683","1400000US11001009505",11001009505,"Census Tract 95.05, District of Columbia, District of Columbia","2014",1101,618,149,303,123,79,0,236,26,487,128,193,550,499,10,422,254
"684","1400000US11001009507",11001009507,"Census Tract 95.07, District of Columbia, District of Columbia","2014",591,320,78,112,42,4,0,204,36,430,44,60,351,236,87,185,181
"685","1400000US11001009508",11001009508,"Census Tract 95.08, District of Columbia, District of Columbia","2014",1632,748,258,337,90,184,51,227,117,959,78,99,589,711,147,663,471
"686","1400000US11001009509",11001009509,"Census Tract 95.09, District of Columbia, District of Columbia","2014",1266,750,234,517,162,56,33,177,39,649,102,90,586,751,209,421,405
"687","1400000US11001009601",11001009601,"Census Tract 96.01, District of Columbia, District of Columbia","2014",768,479,255,107,42,81,47,291,166,822,81,248,354,290,36,139,110
"688","1400000US11001009602",11001009602,"Census Tract 96.02, District of Columbia, District of Columbia","2014",1454,742,485,82,51,28,6,632,428,916,116,393,767,342,67,69,38
"689","1400000US11001009603",11001009603,"Census Tract 96.03, District of Columbia, District of Columbia","2014",1481,527,193,81,20,31,13,415,160,590,88,291,676,532,203,160,132
"690","1400000US11001009604",11001009604,"Census Tract 96.04, District of Columbia, District of Columbia","2014",993,383,118,128,31,77,48,178,39,443,35,135,657,428,63,181,98
"691","1400000US11001009700",11001009700,"Census Tract 97, District of Columbia, District of Columbia","2014",1088,747,329,136,44,42,0,569,285,645,55,289,859,435,88,224,65
"692","1400000US11001009801",11001009801,"Census Tract 98.01, District of Columbia, District of Columbia","2014",730,377,215,51,30,69,34,257,151,705,46,174,312,308,59,101,97
"693","1400000US11001009802",11001009802,"Census Tract 98.02, District of Columbia, District of Columbia","2014",564,369,147,58,22,0,0,311,125,445,24,159,341,153,34,108,26
"694","1400000US11001009803",11001009803,"Census Tract 98.03, District of Columbia, District of Columbia","2014",1168,537,245,137,51,40,26,360,168,743,79,220,782,444,84,80,64
"695","1400000US11001009804",11001009804,"Census Tract 98.04, District of Columbia, District of Columbia","2014",981,532,222,158,43,44,11,330,168,674,57,144,607,457,59,131,47
"696","1400000US11001009807",11001009807,"Census Tract 98.07, District of Columbia, District of Columbia","2014",1318,695,275,228,46,64,39,403,190,793,90,195,871,560,28,182,137
"697","1400000US11001009810",11001009810,"Census Tract 98.10, District of Columbia, District of Columbia","2014",1061,583,430,40,28,41,29,502,373,662,58,116,531,508,32,68,6
"698","1400000US11001009811",11001009811,"Census Tract 98.11, District of Columbia, District of Columbia","2014",1783,1148,678,258,106,90,85,800,487,1586,39,394,1111,763,95,145,34
"699","1400000US11001009901",11001009901,"Census Tract 99.01, District of Columbia, District of Columbia","2014",976,594,159,405,127,20,5,169,27,389,54,42,348,546,83,420,330
"700","1400000US11001009902",11001009902,"Census Tract 99.02, District of Columbia, District of Columbia","2014",1160,710,157,171,34,111,34,428,89,450,85,240,740,541,72,296,131
"701","1400000US11001009903",11001009903,"Census Tract 99.03, District of Columbia, District of Columbia","2014",707,460,210,137,24,30,24,293,162,639,39,99,369,269,95,160,139
"702","1400000US11001009904",11001009904,"Census Tract 99.04, District of Columbia, District of Columbia","2014",871,388,227,108,67,28,10,252,150,682,68,174,551,247,66,99,59
"703","1400000US11001009905",11001009905,"Census Tract 99.05, District of Columbia, District of Columbia","2014",1074,623,330,200,80,77,36,346,214,675,60,185,741,456,50,98,93
"704","1400000US11001009906",11001009906,"Census Tract 99.06, District of Columbia, District of Columbia","2014",636,396,220,176,77,48,32,172,111,440,52,135,430,247,51,72,84
"705","1400000US11001009907",11001009907,"Census Tract 99.07, District of Columbia, District of Columbia","2014",1058,740,387,88,12,43,36,609,339,879,20,372,671,317,29,82,71
"706","1400000US11001010100",11001010100,"Census Tract 101, District of Columbia, District of Columbia","2014",1764,246,34,195,26,5,0,46,8,241,62,9,152,149,71,688,1020
"707","1400000US11001010200",11001010200,"Census Tract 102, District of Columbia, District of Columbia","2014",1326,527,141,392,103,18,9,117,29,223,64,39,136,218,101,725,847
"708","1400000US11001010300",11001010300,"Census Tract 103, District of Columbia, District of Columbia","2014",1155,712,300,479,185,52,28,181,87,741,155,192,528,347,186,474,680
"709","1400000US11001010400",11001010400,"Census Tract 104, District of Columbia, District of Columbia","2014",1591,731,330,213,71,153,71,365,188,1169,171,325,797,838,75,476,175
"710","1400000US11001010500",11001010500,"Census Tract 105, District of Columbia, District of Columbia","2014",2255,568,82,447,67,15,15,106,0,283,82,94,355,260,58,1076,984
"711","1400000US11001010600",11001010600,"Census Tract 106, District of Columbia, District of Columbia","2014",2219,747,235,447,133,63,32,237,70,1357,68,295,308,378,102,1243,1377
"712","1400000US11001010700",11001010700,"Census Tract 107, District of Columbia, District of Columbia","2014",1140,124,0,116,0,0,0,8,0,627,0,49,70,65,8,493,642
"713","1400000US11001010800",11001010800,"Census Tract 108, District of Columbia, District of Columbia","2014",890,60,0,48,0,0,0,12,0,5582,39,0,11,67,33,336,404
"714","1400000US11001010900",11001010900,"Census Tract 109, District of Columbia, District of Columbia","2014",1142,612,423,76,26,133,86,403,311,1045,127,191,840,456,80,126,102
"715","1400000US11001011000",11001011000,"Census Tract 110, District of Columbia, District of Columbia","2014",2179,585,144,382,48,16,0,187,96,177,31,0,116,372,47,801,1599
"716","1400000US11001011100",11001011100,"Census Tract 111, District of Columbia, District of Columbia","2014",1666,830,273,404,161,56,13,370,99,1028,117,548,990,761,247,735,307
