"Date","Act.High","Act.Low","Act.Avg","Norm.High","Norm.Low","Norm.Avg","Norm.Dept","Rec.High","Rec.Year","Rec.Low","Rec.Year","Precip.Amt","Snow.Amt","Snow.Ground","Heat.Deg.Day","Cool.Deg.Day"
"603",2013-08-14,26,17,22,31,21,26,-4,37,NA,13,NA,0,0,0,0,4
"604",2013-08-15,27,16,22,30,21,26,-4,39,NA,11,NA,0,0,0,0,4
"605",2013-08-16,27,17,22,30,21,26,-4,39,NA,12,NA,0,0,0,0,4
"606",2013-08-17,27,17,22,30,21,26,-4,41,NA,11,NA,0,0,0,0,4
"607",2013-08-18,23,19,21,30,21,26,-5,37,NA,12,NA,0.48,0,0,0,3
"608",2013-08-19,24,18,21,30,21,26,-5,37,NA,12,NA,0,0,0,0,3
"609",2013-08-20,32,21,26,30,21,26,0,38,NA,10,NA,0,0,0,0,8
"610",2013-08-21,32,23,28,30,21,25,3,38,NA,12,NA,0.18,0,0,0,10
"611",2013-08-22,33,23,28,30,21,25,3,37,NA,11,NA,0,0,0,0,10
"612",2013-08-23,26,19,22,30,21,25,-3,37,NA,11,NA,0.28,0,0,0,4
"613",2013-08-24,29,18,24,30,21,25,-1,37,NA,9,NA,0,0,0,0,6
"614",2013-08-25,28,18,23,30,20,25,-2,36,NA,12,NA,0,0,0,0,5
"615",2013-08-26,32,18,25,30,20,25,0,36,NA,12,NA,0,0,0,0,7
"616",2013-08-27,34,23,28,30,20,25,3,38,NA,11,NA,0,0,0,0,10
"617",2013-08-28,28,24,26,29,20,25,1,37,NA,10,NA,0.03,0,0,0,8
"618",2013-08-29,31,23,27,29,20,25,2,37,NA,9,NA,0,0,0,0,9
"619",2013-08-30,31,22,26,29,20,25,1,37,NA,10,NA,0,0,0,0,8
"620",2013-08-31,33,23,28,29,20,24,4,38,NA,9,NA,0,0,0,0,10
"621",2013-09-01,34,22,28,29,20,24,4,37,NA,10,NA,0.03,0,0,0,10
"622",2013-09-02,33,23,28,29,19,24,4,38,NA,10,NA,0.28,0,0,0,10
"623",2013-09-03,31,21,26,29,19,24,2,37,NA,9,NA,0,0,0,0,8
"624",2013-09-04,29,18,24,29,19,24,0,35,NA,9,NA,0,0,0,0,6
"625",2013-09-05,31,19,25,28,19,24,1,36,NA,10,NA,0,0,0,0,7
"626",2013-09-06,26,16,21,28,19,24,-3,37,NA,8,NA,0,0,0,0,3
"627",2013-09-07,28,16,22,28,19,23,-1,40,NA,8,NA,0,0,0,0,4
"628",2013-09-08,33,21,27,28,18,23,4,38,NA,11,NA,0,0,0,0,9
"629",2013-09-09,27,18,22,28,18,23,-1,37,NA,9,NA,0,0,0,0,4
"630",2013-09-10,33,23,28,28,18,23,5,37,NA,7,NA,0,0,0,0,10
"631",2013-09-11,34,24,29,27,18,23,6,37,NA,4,NA,0,0,0,0,11
"632",2013-09-12,34,23,28,27,18,22,6,36,NA,5,NA,0.46,0,0,0,10
"633",2013-09-13,28,17,22,27,18,22,0,34,NA,7,NA,0,0,0,0,4
"634",2013-09-14,23,13,18,27,17,22,-4,34,NA,8,NA,0,0,0,0,0
"635",2013-09-15,26,12,19,27,17,22,-3,36,NA,6,NA,0,0,0,0,1
"636",2013-09-16,25,17,21,26,17,22,-1,36,NA,7,NA,0.13,0,0,0,3
"637",2013-09-17,22,12,17,26,17,21,-4,36,NA,7,NA,0,0,0,1,0
"638",2013-09-18,23,11,17,26,16,21,-4,33,NA,7,NA,0,0,0,1,0
"639",2013-09-19,26,13,20,26,16,21,-1,36,NA,7,NA,0,0,0,0,2
"640",2013-09-20,28,16,22,26,16,21,1,34,NA,5,NA,0,0,0,0,4
"641",2013-09-21,27,18,22,25,16,21,1,36,NA,5,NA,2.21,0,0,0,4
"642",2013-09-22,24,14,19,25,16,20,-1,37,NA,4,NA,0,0,0,0,1
"643",2013-09-23,21,12,16,25,15,20,-4,37,NA,2,NA,0,0,0,2,0
"644",2013-09-24,24,11,18,25,15,20,-2,37,NA,4,NA,0,0,0,0,0
"645",2013-09-25,26,12,19,24,15,20,-1,35,NA,4,NA,0,0,0,0,1
"646",2013-09-26,25,15,20,24,15,19,1,36,NA,3,NA,0,0,0,0,2
"647",2013-09-27,24,15,20,24,14,19,1,35,NA,4,NA,0,0,0,0,2
"648",2013-09-28,23,16,20,24,14,19,1,33,NA,6,NA,0,0,0,0,2
"649",2013-09-29,25,12,18,24,14,19,-1,34,NA,4,NA,0,0,0,0,0
"650",2013-09-30,24,13,18,23,14,18,0,33,NA,3,NA,0,0,0,0,0
"651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",2013-10-01,29,15,22,23,13,18,4,34,NA,2,NA,0,0,0,0,4
"653",2013-10-02,31,17,24,23,13,18,6,32,NA,1,NA,0,0,0,0,6
"654",2013-10-03,30,18,24,23,13,18,6,33,NA,2,NA,0,0,0,0,6
"655",2013-10-04,32,19,26,22,13,18,8,34,NA,1,NA,0,0,0,0,8
"656",2013-10-05,32,21,26,22,13,17,9,36,NA,3,NA,0,0,0,0,8
"657",2013-10-06,33,21,27,22,12,17,10,34,NA,2,NA,0,0,0,0,9
"658",2013-10-07,26,14,20,22,12,17,3,34,NA,1,NA,2.87,0,0,0,2
"659",2013-10-08,21,12,16,22,12,17,-1,33,NA,2,NA,0,0,0,2,0
"660",2013-10-09,17,14,16,21,12,17,-1,34,NA,1,NA,0.33,0,0,2,0
"661",2013-10-10,16,13,14,21,11,16,-2,33,NA,-1,NA,4.52,0,0,4,0
"662",2013-10-11,18,15,16,21,11,16,0,32,NA,1,NA,7.01,0,0,2,0
"663",2013-10-12,21,17,19,21,11,16,3,32,NA,-1,NA,0.74,0,0,0,1
"664",2013-10-13,19,15,17,21,11,16,1,32,NA,-1,NA,0.08,0,0,1,0
"665",2013-10-14,22,14,18,21,11,16,2,31,NA,0,NA,0,0,0,0,0
"666",2013-10-15,23,12,18,20,10,15,3,31,NA,0,NA,0,0,0,0,0
"667",2013-10-16,23,17,20,20,10,15,5,32,NA,-1,NA,0,0,0,0,2
"668",2013-10-17,25,17,21,20,10,15,6,30,NA,1,NA,0,0,0,0,3
"669",2013-10-18,21,12,16,20,10,15,1,29,NA,1,NA,0,0,0,2,0
"670",2013-10-19,19,12,16,20,10,15,1,31,NA,-1,NA,0,0,0,2,0
"671",2013-10-20,19,9,14,19,9,14,0,30,NA,-1,NA,0,0,0,4,0
"672",2013-10-21,20,8,14,19,9,14,0,29,NA,-1,NA,0,0,0,4,0
"673",2013-10-22,20,11,16,19,9,14,2,29,NA,-2,NA,0,0,0,2,0
"674",2013-10-23,16,8,12,19,9,14,-2,29,NA,1,NA,0.18,0,0,6,0
"675",2013-10-24,12,6,9,19,9,14,-5,29,NA,-2,NA,0,0,0,9,0
"676",2013-10-25,14,3,8,19,9,14,-6,27,NA,-1,NA,0,0,0,10,0
"677",2013-10-26,14,2,8,18,8,13,-5,28,NA,-2,NA,0,0,0,10,0
"678",2013-10-27,17,6,12,18,8,13,-1,28,NA,-1,NA,0,0,0,6,0
"679",2013-10-28,19,6,12,18,8,13,-1,31,NA,-3,NA,0,0,0,6,0
"680",2013-10-29,18,7,12,18,8,13,-1,28,NA,-1,NA,0,0,0,6,0
"681",2013-10-30,18,12,15,18,8,13,2,28,NA,-3,NA,0.15,0,0,3,0
"682",2013-10-31,20,13,16,18,8,13,3,29,NA,-3,NA,0,0,0,2,0
"683",2013-11-01,23,16,20,17,7,12,8,30,NA,-3,NA,0.36,0,0,0,2
"684",2013-11-02,22,11,16,17,7,12,4,29,NA,-2,NA,0,0,0,2,0
"685",2013-11-03,15,7,11,17,7,12,-1,27,NA,-2,NA,0,0,0,7,0
"686",2013-11-04,9,2,6,17,7,12,-6,29,NA,-3,NA,0,0,0,12,0
"687",2013-11-05,15,4,10,17,7,12,-2,27,NA,-7,NA,0,0,0,8,0
"688",2013-11-06,20,12,16,16,7,12,4,27,NA,-3,NA,0,0,0,2,0
"689",2013-11-07,18,7,12,16,7,11,1,25,NA,-3,NA,0.03,0,0,6,0
"690",2013-11-08,12,2,7,16,6,11,-4,27,NA,-3,NA,0,0,0,11,0
"691",2013-11-09,13,1,7,16,6,11,-4,26,NA,-3,NA,0,0,0,11,0
"692",2013-11-10,19,5,12,16,6,11,1,24,NA,-3,NA,0,0,0,6,0
"693",2013-11-11,14,4,9,15,6,11,-2,26,NA,-3,NA,0,0,0,9,0
"694",2013-11-12,12,1,6,15,6,10,-4,25,NA,-4,NA,0,0,0,12,0
"695",2013-11-13,7,0,4,15,6,10,-6,27,NA,-6,NA,0,0,0,14,0
"696",2013-11-14,13,-2,6,15,5,10,-4,25,NA,-7,NA,0,0,0,12,0
"697",2013-11-15,16,1,8,15,5,10,-2,28,NA,-7,NA,0.2,0,0,10,0
"698",2013-11-16,12,8,10,14,5,10,0,24,NA,-7,NA,0.86,0,0,8,0
"699",2013-11-17,18,11,14,14,5,10,4,25,NA,-8,NA,0,0,0,4,0
"700",2013-11-18,22,11,16,14,5,9,7,27,NA,-6,NA,0.38,0,0,2,0
"701",2013-11-19,11,5,8,14,5,9,-1,25,NA,-8,NA,0,0,0,10,0
"702",2013-11-20,9,2,6,13,4,9,-3,26,NA,-7,NA,0,0,0,12,0
"703",2013-11-21,11,2,6,13,4,9,-3,26,NA,-8,NA,0,0,0,12,0
"704",2013-11-22,17,8,12,13,4,8,4,25,NA,-11,NA,0,0,0,6,0
"705",2013-11-23,15,1,8,13,4,8,0,24,NA,-11,NA,0,0,0,10,0
"706",2013-11-24,1,-3,-1,12,4,8,-9,23,NA,-11,NA,0,0,0,19,0
"707",2013-11-25,3,-4,0,12,4,8,-8,26,NA,-8,NA,0,0,0,18,0
"708",2013-11-26,9,2,6,12,3,8,-2,23,NA,-8,NA,3.71,0,0,12,0
"709",2013-11-27,6,-1,2,12,3,8,-6,24,NA,-10,NA,1.88,0,0,16,0
"710",2013-11-28,4,-2,1,12,3,7,-6,23,NA,-9,NA,0,0,0,17,0
"711",2013-11-29,7,-2,2,11,3,7,-5,24,NA,-10,NA,0,0,0,16,0
"712",2013-11-30,4,-2,1,11,3,7,-6,24,NA,-12,NA,0,0,0,17,0
"713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",2013-12-01,9,-1,4,11,2,7,-3,24,NA,-10,NA,0,0,0,14,0
"715",2013-12-02,10,5,8,11,2,7,1,23,NA,-9,NA,0,0,0,10,0
"716",2013-12-03,13,5,9,10,2,6,3,22,NA,-9,NA,0,0,0,9,0
"717",2013-12-04,14,4,9,10,2,6,3,24,NA,-9,NA,0,0,0,9,0
"718",2013-12-05,21,9,15,10,2,6,9,24,NA,-10,NA,0,0,0,3,0
"719",2013-12-06,18,5,12,10,2,6,6,26,NA,-12,NA,1.6,0,0,6,0
"720",2013-12-07,7,1,4,10,2,6,-2,26,NA,-12,NA,0.41,0,0,14,0
"721",2013-12-08,1,-2,0,9,1,5,-5,23,NA,-13,NA,2.08,15,0,18,0
"722",2013-12-09,3,0,2,9,1,5,-3,22,NA,-16,NA,1.75,0,0,16,0
"723",2013-12-10,4,-1,2,9,1,5,-3,19,NA,-16,NA,0.89,23.1,0,16,0
"724",2013-12-11,6,-4,1,9,1,5,-4,20,NA,-11,NA,0,0,0,17,0
"725",2013-12-12,2,-3,0,9,1,5,-5,22,NA,-11,NA,0,0,0,18,0
"726",2013-12-13,7,-4,2,8,1,5,-3,22,NA,-12,NA,0,0,0,16,0
"727",2013-12-14,6,1,4,8,0,4,0,21,NA,-14,NA,1.17,0,0,14,0
"728",2013-12-15,11,1,6,8,0,4,2,22,NA,-14,NA,0,0,0,12,0
"729",2013-12-16,4,1,2,8,0,4,-2,23,NA,-12,NA,0,0,0,16,0
"730",2013-12-17,4,2,3,8,0,4,-1,18,NA,-12,NA,0.05,0,0,15,0
"731",2013-12-18,7,0,4,8,0,4,0,23,NA,-12,NA,0,0,0,14,0
"732",2013-12-19,16,-1,8,8,0,4,4,23,NA,-14,NA,0,0,0,10,0
"733",2013-12-20,16,7,12,7,0,3,9,19,NA,-17,NA,0,0,0,6,0
"734",2013-12-21,22,11,16,7,0,3,13,22,NA,-17,NA,0,0,0,2,0
"735",2013-12-22,22,14,18,7,-1,3,15,NA,NA,-16,NA,0.61,0,0,0,0
"736",2013-12-23,18,5,12,7,-1,3,9,22,NA,-14,NA,2.16,0,0,6,0
"737",2013-12-24,6,-3,2,7,-1,3,-1,22,NA,-15,NA,0,0,0,16,0
"738",2013-12-25,1,-6,-2,7,-1,3,-5,22,NA,-16,NA,0,0,0,20,0
"739",2013-12-26,7,-3,2,7,-1,3,-1,22,NA,-16,NA,0,0,0,16,0
"740",2013-12-27,10,-1,4,7,-1,3,1,22,NA,-17,NA,0,0,0,14,0
"741",2013-12-28,14,-1,6,7,-1,3,3,24,NA,-12,NA,0,0,0,12,0
"742",2013-12-29,11,6,8,7,-1,3,5,24,NA,-17,NA,3.33,0,0,10,0
"743",2013-12-30,9,2,6,7,-1,3,3,21,NA,-22,NA,0,0,0,12,0
"744",2013-12-31,9,-1,4,6,-1,2,2,21,NA,-25,NA,0,0,0,14,0
"745",2014-01-01,9,-1,4,6,-1,2,2,21,NA,-26,NA,0,0,0,14,0
"746",2014-01-02,4,1,2,6,-2,2,0,22,NA,-18,NA,0.86,48,0,16,0
"747",2014-01-03,1,-8,-4,6,-2,2,-6,20,NA,-21,NA,0,0,51,22,0
"748",2014-01-04,1,-8,-4,6,-2,2,-6,23,NA,-19,NA,0,0,51,22,0
"749",2014-01-05,6,-1,2,6,-2,2,0,22,NA,-19,NA,0.28,0,25,16,0
"750",2014-01-06,9,-12,-2,6,-2,2,-4,23,NA,-17,NA,0.33,0,0,20,0
"751",2014-01-07,-6,-14,-10,6,-2,2,-12,24,NA,-15,NA,0,0,0,28,0
"752",2014-01-08,-1,-11,-6,6,-2,2,-8,23,NA,-18,NA,0,0,0,24,0
"753",2014-01-09,5,-2,2,6,-2,2,0,24,NA,-16,NA,0,0,0,16,0
"754",2014-01-10,4,-2,1,6,-2,2,-1,21,NA,-19,NA,0.74,0,0,17,0
"755",2014-01-11,14,3,8,6,-2,2,6,24,NA,-17,NA,2.21,0,0,10,0
"756",2014-01-12,12,2,7,6,-2,2,5,24,NA,-16,NA,0,0,0,11,0
"757",2014-01-13,16,0,8,6,-2,2,6,24,NA,-22,NA,0,0,0,10,0
"758",2014-01-14,12,5,8,6,-2,2,6,24,NA,-25,NA,0.89,0,0,10,0
"759",2014-01-15,10,4,7,6,-2,2,5,25,NA,-16,NA,0,0,0,11,0
"760",2014-01-16,6,1,4,6,-2,2,2,23,NA,-17,NA,0,0,0,14,0
"761",2014-01-17,9,-1,4,6,-2,2,2,22,NA,-21,NA,0,0,0,14,0
"762",2014-01-18,4,-4,0,6,-2,2,-2,21,NA,-21,NA,0,0,0,18,0
"763",2014-01-19,11,-4,4,6,-2,2,2,22,NA,-20,NA,0,0,0,14,0
"764",2014-01-20,15,3,9,6,-2,2,7,21,NA,-19,NA,0,0,0,9,0
"765",2014-01-21,5,-8,-2,6,-2,2,-4,21,NA,-20,NA,0.46,97,0,20,0
"766",2014-01-22,-7,-13,-10,6,-2,2,-12,24,NA,-17,NA,0,0,102,28,0
"767",2014-01-23,-2,-11,-6,6,-2,2,-8,22,NA,-18,NA,0,0,76,24,0
"768",2014-01-24,-4,-12,-8,6,-2,2,-10,23,NA,-16,NA,0,0,76,26,0
"769",2014-01-25,2,-6,-2,7,-2,2,-4,24,NA,-16,NA,0,0,51,20,0
"770",2014-01-26,2,-7,-2,7,-2,2,-4,26,NA,-15,NA,0,0,25,20,0
"771",2014-01-27,12,-5,4,7,-2,2,2,24,NA,-14,NA,0,0,0,14,0
"772",2014-01-28,-5,-11,-8,7,-2,2,-10,23,NA,-19,NA,0,13,0,26,0
"773",2014-01-29,-3,-11,-7,7,-2,2,-9,24,NA,-17,NA,0.08,9.9,25,25,0
"774",2014-01-30,1,-9,-4,7,-2,2,-6,25,NA,-21,NA,0,0,0,22,0
"775",2014-01-31,11,-4,4,7,-2,3,1,22,NA,-19,NA,0,0,0,14,0
"776",2014-02-01,12,-2,5,7,-2,3,2,25,NA,-14,NA,0,0,0,13,0
"777",2014-02-02,18,1,10,7,-2,3,7,22,NA,-17,NA,0,0,0,8,0
"778",2014-02-03,10,1,6,7,-2,3,3,18,NA,-18,NA,3.76,0,0,12,0
"779",2014-02-04,4,-1,2,7,-1,3,-1,21,NA,-17,NA,0.13,0,0,16,0
"780",2014-02-05,7,1,4,7,-1,3,1,21,NA,-23,NA,0.84,0,0,14,0
"781",2014-02-06,3,-1,1,7,-1,3,-2,23,NA,-17,NA,0,0,0,17,0
"782",2014-02-07,7,-2,2,7,-1,3,-1,18,NA,-16,NA,0,0,0,16,0
"783",2014-02-08,3,-2,0,8,-1,3,-3,20,NA,-18,NA,0,0,0,18,0
"784",2014-02-09,2,-2,0,8,-1,3,-3,21,NA,-22,NA,0,3,0,18,0
"785",2014-02-10,2,-4,-1,8,-1,3,-4,20,NA,-22,NA,0,0,0,19,0
"786",2014-02-11,2,-6,-2,8,-1,3,-5,24,NA,-26,NA,0,0,0,20,0
"787",2014-02-12,-1,-7,-4,8,-1,3,-7,23,NA,-16,NA,0.23,27.9,0,22,0
"788",2014-02-13,4,-3,0,8,-1,4,-4,22,NA,-17,NA,4.09,150.1,152,18,0
"789",2014-02-14,11,1,6,8,-1,4,2,23,NA,-16,NA,0,0,102,12,0
"790",2014-02-15,4,-1,2,8,-1,4,-2,25,NA,-21,NA,0.18,0,76,16,0
"791",2014-02-16,3,-3,0,8,-1,4,-4,24,NA,-15,NA,0,0,51,18,0
"792",2014-02-17,3,-4,0,9,0,4,-4,26,NA,-15,NA,0,0,25,18,0
"793",2014-02-18,14,-1,6,9,0,4,2,25,NA,-16,NA,0.15,7.9,25,12,0
"794",2014-02-19,17,2,10,9,0,4,6,23,NA,-16,NA,0.3,0,0,8,0
"795",2014-02-20,13,3,8,9,0,4,4,24,NA,-15,NA,0,0,0,10,0
"796",2014-02-21,21,4,12,9,0,5,7,24,NA,-14,NA,0.08,0,0,6,0
"797",2014-02-22,18,1,10,9,0,5,5,25,NA,-13,NA,0,0,0,8,0
"798",2014-02-23,18,8,13,9,0,5,8,26,NA,-12,NA,0,0,0,5,0
"799",2014-02-24,9,1,5,10,0,5,0,26,NA,-17,NA,0,0,0,13,0
"800",2014-02-25,4,-1,2,10,0,5,-3,29,NA,-18,NA,0.28,71.1,0,16,0
"801",2014-02-26,3,-3,0,10,0,5,-5,23,NA,-11,NA,0.18,24.9,0,18,0
"802",2014-02-27,6,-6,0,10,1,5,-5,25,NA,-13,NA,0,0,0,18,0
"803",2014-02-28,-1,-10,-6,10,1,5,-11,28,NA,-18,NA,0,0,0,24,0
"804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",2014-03-01,8,-5,2,10,1,6,-4,27,NA,-11,NA,0,0,0,16,0
"808",2014-03-02,12,2,7,11,1,6,1,25,NA,-11,NA,0.58,0,0,11,0
"809",2014-03-03,3,-8,-2,11,1,6,-8,26,NA,-12,NA,1.4,97,25,20,0
"810",2014-03-04,1,-10,-4,11,1,6,-10,28,NA,-16,NA,0,0,102,22,0
"811",2014-03-05,8,-4,2,11,1,6,-4,28,NA,-14,NA,0,0,51,16,0
"812",2014-03-06,2,-3,0,11,2,6,-6,27,NA,-12,NA,0,0,0,18,0
"813",2014-03-07,8,-1,4,12,2,7,-3,25,NA,-11,NA,0,0,0,14,0
"814",2014-03-08,19,0,10,12,2,7,3,29,NA,-10,NA,0,0,0,8,0
"815",2014-03-09,11,6,8,12,2,7,1,27,NA,-9,NA,0,0,0,10,0
"816",2014-03-10,16,4,10,12,2,7,3,26,NA,-10,NA,0,0,0,8,0
"817",2014-03-11,22,7,14,12,2,7,7,26,NA,-9,NA,0,0,0,4,0
"818",2014-03-12,21,1,11,12,2,7,4,32,NA,-12,NA,0.1,0,0,7,0
"819",2014-03-13,2,-5,-2,13,3,8,-10,31,NA,-10,NA,0,0,0,20,0
"820",2014-03-14,16,-2,7,13,3,8,-1,30,NA,-11,NA,0,0,0,11,0
"821",2014-03-15,21,8,14,13,3,8,6,28,NA,-9,NA,0,0,0,4,0
"822",2014-03-16,9,-1,4,13,3,8,-4,30,NA,-10,NA,0.81,84.1,76,14,0
"823",2014-03-17,0,-3,-2,13,3,8,-10,31,NA,-11,NA,0.89,99.1,178,20,0
"824",2014-03-18,6,-1,2,14,3,8,-6,27,NA,-11,NA,0,0,152,16,0
"825",2014-03-19,7,2,4,14,3,9,-5,29,NA,-11,NA,0.94,0,0,14,0
"826",2014-03-20,16,6,11,14,4,9,2,28,NA,-11,NA,0,0,0,7,0
"827",2014-03-21,14,7,10,14,4,9,1,32,NA,-12,NA,0,0,0,8,0
"828",2014-03-22,23,7,15,14,4,9,6,32,NA,-8,NA,0,0,0,3,0
"829",2014-03-23,11,1,6,15,4,9,-3,34,NA,-9,NA,0,0,0,12,0
"830",2014-03-24,6,-3,2,15,4,10,-8,29,NA,-8,NA,0,0,0,16,0
"831",2014-03-25,2,-1,0,15,5,10,-10,29,NA,-7,NA,0.74,42.9,0,18,0
"832",2014-03-26,4,-1,2,15,5,10,-8,31,NA,-5,NA,0,0,0,16,0
"833",2014-03-27,11,-3,4,15,5,10,-6,30,NA,-7,NA,0,0,0,14,0
"834",2014-03-28,20,8,14,16,5,10,4,29,NA,-6,NA,0.1,0,0,4,0
"835",2014-03-29,17,12,14,16,5,11,3,33,NA,-8,NA,2.59,0,0,4,0
"836",2014-03-30,12,2,7,16,5,11,-4,31,NA,-6,NA,2.67,0,0,11,0
"837",2014-03-31,19,6,12,16,6,11,1,29,NA,-6,NA,0,0,0,6,0
"838",2014-04-01,19,7,13,16,6,11,2,31,NA,-9,NA,0,0,0,5,0
"839",2014-04-02,21,7,14,17,6,11,3,32,NA,-5,NA,0,0,0,4,0
"840",2014-04-03,21,12,16,17,6,12,4,31,NA,-3,NA,0,0,0,2,0
"841",2014-04-04,17,10,14,17,6,12,2,29,NA,-3,NA,0.15,0,0,4,0
"842",2014-04-05,16,8,12,17,7,12,0,30,NA,-4,NA,0,0,0,6,0
"843",2014-04-06,17,4,10,17,7,12,-2,33,NA,-3,NA,0,0,0,8,0
"844",2014-04-07,12,6,9,18,7,12,-3,34,NA,-4,NA,0.97,0,0,9,0
"845",2014-04-08,20,11,16,18,7,12,4,34,NA,-2,NA,0.1,0,0,2,0
"846",2014-04-09,21,7,14,18,7,13,1,32,NA,-2,NA,0,0,0,4,0
"847",2014-04-10,22,7,14,18,7,13,1,33,NA,-2,NA,0,0,0,4,0
"848",2014-04-11,28,16,22,18,8,13,9,33,NA,-3,NA,0,0,0,0,4
"849",2014-04-12,25,14,20,19,8,13,7,32,NA,-4,NA,0,0,0,0,2
"850",2014-04-13,29,13,21,19,8,13,8,32,NA,-3,NA,0,0,0,0,3
"851",2014-04-14,27,18,22,19,8,14,8,33,NA,-4,NA,0.15,0,0,0,4
"852",2014-04-15,22,3,12,19,8,14,-2,32,NA,-2,NA,3.73,0,0,6,0
"853",2014-04-16,11,1,6,19,8,14,-8,33,NA,-2,NA,0,0,0,12,0
"854",2014-04-17,13,4,8,20,9,14,-6,35,NA,-3,NA,0,0,0,10,0
"855",2014-04-18,14,4,9,20,9,14,-5,35,NA,-4,NA,0,0,0,9,0
"856",2014-04-19,22,8,15,20,9,14,1,34,NA,-6,NA,0,0,0,3,0
"857",2014-04-20,18,9,14,20,9,15,-1,34,NA,-2,NA,0,0,0,4,0
"858",2014-04-21,21,6,14,20,9,15,-1,32,NA,-1,NA,0,0,0,4,0
"859",2014-04-22,22,11,16,20,10,15,1,34,NA,-1,NA,0.08,0,0,2,0
"860",2014-04-23,16,9,12,21,10,15,-3,35,NA,1,NA,0,0,0,6,0
"861",2014-04-24,19,7,13,21,10,15,-2,34,NA,1,NA,0,0,0,5,0
"862",2014-04-25,21,9,15,21,10,15,0,34,NA,0,NA,0.99,0,0,3,0
"863",2014-04-26,26,10,18,21,10,16,2,34,NA,1,NA,0.05,0,0,0,0
"864",2014-04-27,21,10,16,21,10,16,0,35,NA,3,NA,0,0,0,2,0
"865",2014-04-28,17,10,14,21,10,16,-2,33,NA,1,NA,0.28,0,0,4,0
"866",2014-04-29,11,7,9,22,11,16,-7,33,NA,-1,NA,3.07,0,0,9,0
"867",2014-04-30,19,11,15,22,11,16,-1,33,NA,1,NA,6.86,0,0,3,0
"868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869",2014-05-01,25,14,20,22,11,16,4,34,NA,1,NA,0.41,0,0,0,2
"870",2014-05-02,22,13,18,22,11,17,1,32,NA,2,NA,0,0,0,0,0
"871",2014-05-03,23,14,18,22,11,17,1,33,NA,2,NA,0,0,0,0,0
"872",2014-05-04,27,13,20,22,12,17,3,34,NA,4,NA,0,0,0,0,2
"873",2014-05-05,19,10,14,22,12,17,-3,34,NA,4,NA,0.97,0,0,4,0
"874",2014-05-06,23,12,18,23,12,17,1,34,NA,3,NA,0,0,0,0,0
"875",2014-05-07,18,13,16,23,12,17,-1,35,NA,3,NA,0.36,0,0,2,0
"876",2014-05-08,31,15,23,23,12,18,5,33,NA,4,NA,0,0,0,0,5
"877",2014-05-09,24,16,20,23,12,18,2,36,NA,1,NA,0,0,0,0,2
"878",2014-05-10,26,19,22,23,13,18,4,35,NA,2,NA,0.41,0,0,0,4
"879",2014-05-11,27,17,22,23,13,18,4,34,NA,1,NA,0,0,0,0,4
"880",2014-05-12,30,17,24,23,13,18,6,34,NA,3,NA,0.2,0,0,0,6
"881",2014-05-13,33,17,25,24,13,18,7,35,NA,4,NA,0,0,0,0,7
"882",2014-05-14,19,16,18,24,13,18,0,34,NA,5,NA,0,0,0,0,0
"883",2014-05-15,27,19,23,24,13,19,4,34,NA,4,NA,1.02,0,0,0,5
"884",2014-05-16,22,13,18,24,14,19,-1,34,NA,3,NA,5.72,0,0,0,0
"885",2014-05-17,21,11,16,24,14,19,-3,33,NA,4,NA,0,0,0,2,0
"886",2014-05-18,21,12,16,24,14,19,-3,36,NA,4,NA,0,0,0,2,0
"887",2014-05-19,23,9,16,24,14,19,-3,36,NA,6,NA,0,0,0,2,0
"888",2014-05-20,25,13,19,25,14,19,0,36,NA,6,NA,0,0,0,0,1
"889",2014-05-21,27,17,22,25,14,20,2,35,NA,5,NA,0.41,0,0,0,4
"890",2014-05-22,32,18,25,25,15,20,5,36,NA,4,NA,0,0,0,0,7
"891",2014-05-23,27,16,22,25,15,20,2,36,NA,7,NA,0,0,0,0,4
"892",2014-05-24,26,14,20,25,15,20,0,33,NA,5,NA,0,0,0,0,2
"893",2014-05-25,29,16,22,25,15,20,2,34,NA,6,NA,0,0,0,0,4
"894",2014-05-26,31,18,24,26,15,21,3,36,NA,6,NA,0,0,0,0,6
"895",2014-05-27,33,21,27,26,16,21,6,35,NA,6,NA,2.31,0,0,0,9
"896",2014-05-28,31,17,24,26,16,21,3,36,NA,6,NA,0.08,0,0,0,6
"897",2014-05-29,17,14,16,26,16,21,-5,36,NA,5,NA,0.74,0,0,2,0
"898",2014-05-30,24,15,20,26,16,21,-1,37,NA,7,NA,0,0,0,0,2
"899",2014-05-31,27,16,22,26,16,21,1,37,NA,7,NA,0,0,0,0,4
"900",2014-06-01,25,15,20,27,17,22,-2,37,NA,7,NA,0,0,0,0,2
