ID,Date,Act.High,Act.Low,Act.Avg,Norm.High,Norm.Low,Norm.Avg,Norm.Dept,Precip.Amt,Snow.Amt,Snow.Ground,Heat.Deg.Day,Cool.Deg.Day,ZSCORE.Avg.Temp,Absolute.Dev.Avg.Temp,ZSCORE.Precip.Amt,DAY,MONTH,NMAXTEMPC,NMINTEMPC,NORMAVGTEMPC,NMAXTEMPF,NMINTEMPF,NAVGTEMPF,NPRECIP,NSNOW,RECORDMAXTEMP,RECORDMAXYR,RECORDLOWMAX,RECORDLOMAXYR,RECORDMINTEMP,RMXYR,RECORDHIGHMIN,RHIMNYR,MAXPRECIP,MXPRCPYR,MAXSNOW,MXSNYR
497,2013-05-01,22,10,16,22,11,16,0,0,0,0,2,0,0.211109496,1,-0.323203359,1,5,22,11,17,71,52,62,0.11,0,96,1942,51,1963,34,1876,66,1983,1.42,1976,T,1963
498,2013-05-02,20,9,14,22,11,17,-3,0,0,0,4,0,-0.249512572,3,-0.323203359,2,5,22,11,17,72,52,62,0.12,0,89,1930,51,1877,35,1945,71,2010,1.36,1949,,
499,2013-05-03,20,9,14,22,11,17,-3,0,0,0,4,0,-0.112305889,3,-0.311163099,3,5,22,11,17,72,52,62,0.12,0,91,1965,51,1897,36,1909,70,2010,2.41,1936,,
500,2013-05-04,21,10,16,22,12,17,-1,0,0,0,2,0,0.848651857,1,-0.318762689,4,5,22,12,17,72,53,63,0.12,0,93,1928,48,1874,39,1986,68,1942,1.77,1922,,
501,2013-05-05,18,8,13,22,12,17,-4,0,0,0,5,0,-0.515252913,4,-0.295327669,5,5,23,12,17,73,53,63,0.12,0,94,1928,46,1917,39,1926,66,1887,3.24,1953,T,1993
502,2013-05-06,18,11,14,23,12,17,-3,0,0,0,4,0,-0.212511859,3,-0.295327669,6,5,23,12,17,73,53,63,0.12,0,93,1950,50,1908,37,1911,67,1949,1.27,1912,,
503,2013-05-07,19,15,17,23,12,17,0,1.4,0,0,1,0,1.374336587,1,3.326681846,7,5,23,12,18,73,54,64,0.12,0,95,1930,50,1958,38,1970,67,2000,2.35,1886,,
504,2013-05-08,22,15,18,23,12,18,0,0.1,0,0,0,0,1.69066062,0,-0.116449163,8,5,23,12,18,73,54,64,0.13,0,92,1936,51,1917,39,1974,69,2000,2.14,1886,,
505,2013-05-09,25,13,19,23,12,18,1,0.15,0,0,0,1,2.083898044,-1,-0.010645572,9,5,23,12,18,74,54,64,0.12,0,96,1963,52,1877,34,1947,70,2000,2.22,2008,T,1923
506,2013-05-10,28,14,21,23,13,18,3,1.22,0,0,0,3,2.352552427,-3,2.130331391,10,5,23,13,18,74,55,65,0.13,0,95,1963,53,1919,35,1947,69,2015,1.38,1990,T,1906
507,2013-05-11,27,18,22,23,13,18,4,0.18,0,0,0,4,2.12737563,-4,-0.142342294,11,5,23,13,18,74,55,65,0.13,0,94,1911,53,1924,33,1906,71,2015,2.63,2008,,
508,2013-05-12,19,12,16,23,13,18,-2,0,0,0,2,0,-0.125139743,2,-0.534509838,12,5,23,13,18,74,55,65,0.13,0,93,1914,50,1882,37,1913,71,2015,2.11,1932,,
509,2013-05-13,17,8,12,24,13,18,-6,0,0,0,6,0,-1.407127429,7,-0.534509838,13,5,24,13,19,75,56,66,0.13,0,95,1881,50,1882,39,1878,76,1881,2.81,1897,,
510,2013-05-14,19,6,12,24,13,18,-6,0,0,0,6,0,-1.296110906,7,-0.456042647,14,5,24,13,19,75,56,66,0.13,0,93,1956,50,1878,41,1928,70,2004,1.33,1905,T,2010
511,2013-05-15,30,14,22,24,13,19,3,0,0,0,0,4,1.648281433,-3,-0.44728916,15,5,24,13,19,75,56,66,0.14,0,94,1962,54,1878,40,1939,68,1983,1.28,1949,,
512,2013-05-16,31,19,25,24,14,19,6,0,0,0,0,7,1.973740655,-6,-0.44728916,16,5,24,13,19,75,56,66,0.13,0,93,1911,55,1895,38,1920,71,1976,2.25,2014,T,1988
513,2013-05-17,28,17,22,24,14,19,3,0,0,0,0,4,1.074927791,-3,-0.44728916,17,5,24,14,19,76,57,67,0.13,0,92,1974,53,2003,40,1956,70,2015,1.24,1947,,
514,2013-05-18,19,16,18,24,14,19,-1,0.15,0,0,0,0,0.049516047,1,-0.140292783,18,5,24,14,19,76,57,67,0.14,0,96,1877,55,2003,40,1973,72,2015,1.38,1936,,
515,2013-05-19,25,16,20,24,14,19,1,0.05,0,0,0,2,0.478097245,-1,-0.370426995,19,5,24,14,19,76,57,67,0.13,0,96,1997,55,1981,43,1976,72,2015,3.15,1900,,
516,2013-05-20,28,19,24,25,14,19,5,0,0,0,0,6,1.281817286,-5,-0.481555093,20,5,24,14,19,76,58,67,0.13,0,96,1996,55,1954,42,2002,70,1998,2.63,2005,,
517,2013-05-21,28,20,24,25,14,20,4,0,0,0,0,6,1.124005328,-4,-0.481555093,21,5,25,14,20,77,58,68,0.14,0,95,1934,52,1895,41,1907,71,1996,1.79,1909,,
518,2013-05-22,30,21,26,25,15,20,6,0.05,0,0,0,8,1.379649552,-6,-0.247797314,22,5,25,14,20,77,58,68,0.13,0,96,1941,54,1909,39,1907,71,1959,2.2,1975,,
519,2013-05-23,28,19,24,25,15,20,4,0.43,0,0,0,6,0.807974037,-4,0.882071489,23,5,25,15,20,77,59,68,0.14,0,97,1925,57,2003,45,1961,74,2004,2.34,1913,,
520,2013-05-24,19,9,14,25,15,20,-6,0.03,0,0,4,0,-1.312469411,7,-0.345388713,24,5,26,15,21,78,59,69,0.13,0,92,1964,57,1877,41,1905,72,2004,1.97,1897,,
521,2013-05-25,20,8,14,25,15,20,-6,0,0,0,4,0,-1.151008214,7,-0.505480209,25,5,26,15,21,78,59,69,0.14,0,94,1880,54,1925,42,1877,71,2012,2.17,1997,,
522,2013-05-26,23,11,17,26,15,21,-4,0,0,0,1,0,-0.473944559,4,-0.417796815,26,5,26,16,21,78,60,69,0.13,0,96,1880,54,1992,42,1899,74,1991,1.65,2009,,
523,2013-05-27,23,11,17,26,16,21,-4,0,0,0,1,0,-0.491657013,4,-0.417796815,27,5,26,16,21,78,60,69,0.13,0,95,1965,57,1996,42,1915,75,2015,1.5,1885,,
524,2013-05-28,29,17,23,26,16,21,2,3.4,0,0,0,5,0.636775044,-2,3.584562039,28,5,26,16,21,79,60,70,0.13,0,97,1941,58,1968,42,1961,75,1991,1.56,1982,,
525,2013-05-29,32,21,26,26,16,21,5,0,0,0,0,8,1.194169865,-5,-0.314193858,29,5,26,16,21,79,61,70,0.13,0,97,1991,58,1893,41,1894,74,2015,1.38,1990,,
526,2013-05-30,32,21,26,26,16,21,5,0,0,0,0,8,1.08012345,-5,-0.314193858,30,5,26,16,21,79,61,70,0.13,0,98,1991,57,1915,44,1884,74,1991,1.68,1948,,
527,2013-05-31,33,21,27,26,16,21,6,0,0,0,0,9,1.237880555,-5,-0.314193858,31,5,27,16,22,80,61,71,0.13,0,99,1991,58,1953,44,1938,78,1991,2.25,1889,,
528,2013-06-01,33,22,28,27,17,22,6,0,0,0,0,10,1.283413574,-6,-0.314193858,1,6,27,17,22,80,62,71,0.13,,98,2011,54,1907,45,1938,76,2011,2.49,2015,,
529,2013-06-02,30,22,26,27,17,22,4,0.3,0,0,0,8,0.755833735,-4,0.01836106,2,6,27,17,22,80,62,71,0.12,,97,1925,53,1907,43,1897,78,1895,3.48,1900,,
530,2013-06-03,28,21,24,27,17,22,2,1.07,0,0,0,6,0.281837939,-2,0.805462785,3,6,27,17,22,81,63,72,0.13,,99,1925,58,1997,45,1910,75,1895,1.97,1963,,
531,2013-06-04,26,17,22,27,17,22,0,0,0,0,0,4,-0.113024117,0,-0.394878691,4,6,27,17,22,81,63,72,0.12,,99,1925,60,2003,46,1929,73,1989,1.49,2008,,
532,2013-06-05,27,15,21,27,17,22,-1,0,0,0,0,3,-0.282741751,1,-0.394878691,5,6,27,17,22,81,63,72,0.13,,100,1925,57,1926,48,1926,76,1943,1.58,1957,,
533,2013-06-06,24,18,21,28,18,22,-1,2.16,0,0,0,3,-0.216748393,2,1.667006315,6,6,28,18,23,82,64,73,0.12,,97,1925,52,1894,46,1945,75,1981,1.61,1877,,
534,2013-06-07,23,21,22,28,18,23,-1,4.24,0,0,0,4,0.029108923,1,2.511939179,7,6,28,18,23,82,64,73,0.13,,98,2008,56,1891,47,1894,74,2008,3.47,1947,,
535,2013-06-08,28,20,24,28,18,23,1,0,0,0,0,6,0.362062406,-1,-0.535031931,8,6,28,18,23,82,64,73,0.12,,99,2011,60,1897,49,1977,77,1999,2.84,1900,,
536,2013-06-09,28,20,24,28,18,23,1,0.03,0,0,0,6,0.242471959,-1,-0.515331034,9,6,28,18,23,82,65,74,0.13,,102,2011,59,1955,45,1913,79,2011,2.19,1990,,
537,2013-06-10,27,21,24,28,18,23,1,7.04,0,0,0,6,0.118203451,-1,2.749373808,10,6,28,18,23,83,65,74,0.12,,100,1964,59,1904,46,1913,75,2005,2.77,2013,,
538,2013-06-11,29,20,24,28,18,23,1,0,0,0,0,6,-0.062491283,-1,-0.574045081,11,6,28,18,23,83,65,74,0.13,,101,1911,57,1907,45,1913,74,2011,2.08,1884,,
539,2013-06-12,33,21,27,29,19,24,3,0,0,0,0,9,1.166091812,-3,-0.482914067,12,6,28,19,24,83,66,75,0.13,,95,2002,62,1907,50,1907,77,2015,2.23,1968,,
540,2013-06-13,32,22,27,29,19,24,3,0.05,0,0,0,9,1.103886498,-3,-0.460513801,13,6,29,19,24,84,66,75,0.12,,96,1954,59,1907,51,1887,75,2015,2.04,1939,,
541,2013-06-14,27,17,22,29,19,24,-2,0.05,0,0,0,4,-0.941759521,2,-0.462524504,14,6,29,19,24,84,66,75,0.13,,98,1994,62,1933,49,1933,78,2015,2.69,1917,,
542,2013-06-15,29,17,23,29,19,24,-1,0,0,0,0,5,-0.420616354,1,-0.48697083,15,6,29,19,24,84,66,75,0.13,,101,1994,65,1961,47,1933,78,2015,2.28,1880,,
543,2013-06-16,31,21,26,29,19,24,2,0,0,0,0,8,1.09609235,-2,-0.48697083,16,6,29,19,24,85,67,76,0.13,,99,1994,60,1965,50,1917,80,1981,1.64,2001,,
544,2013-06-17,30,23,26,29,19,24,2,0,0,0,0,8,1.09609235,-2,-0.475161808,17,6,29,19,24,85,67,76,0.13,,97,2014,63,1900,50,1926,76,1952,2.22,1878,,
545,2013-06-18,26,20,23,29,20,25,-2,0.58,0,0,0,5,-0.363648783,1,-0.176690142,18,6,29,19,24,85,67,76,0.12,,97,1944,69,1947,51,1965,77,2014,1.87,1878,,
546,2013-06-19,26,19,22,30,20,25,-3,0,0,0,0,4,-0.859533486,3,-0.458745966,19,6,29,20,25,85,68,77,0.13,,99,1994,70,1932,51,1909,75,2011,2.01,1944,,
547,2013-06-20,27,19,23,30,20,25,-2,0,0,0,0,5,-0.459824733,2,-0.458745966,20,6,30,20,25,86,68,77,0.12,,99,1931,65,1999,54,1926,77,1975,2.37,2015,,
548,2013-06-21,29,17,23,30,20,25,-2,0,0,0,0,5,-0.577350269,2,-0.391712113,21,6,30,20,25,86,68,77,0.13,,99,2012,69,1918,51,1940,78,2012,6.11,1972,,
549,2013-06-22,30,19,24,30,20,25,-1,0,0,0,0,6,-0.081215733,1,-0.285344417,22,6,30,20,25,86,68,77,0.12,,101,1988,67,1972,51,1992,78,2015,4.16,1886,,
550,2013-06-23,30,22,26,30,20,25,1,1.17,0,0,0,8,1.013695575,0,0.317507499,23,6,30,21,26,86,69,78,0.13,,98,1988,64,1972,51,1918,78,1988,1.34,1989,,
551,2013-06-24,32,23,28,30,20,25,3,0.05,0,0,0,10,1.769514848,-2,-0.301392229,24,6,31,21,26,87,69,78,0.12,,100,2010,60,1936,46,1902,78,2010,1.66,1886,,
552,2013-06-25,34,22,28,30,21,26,2,0,0,0,0,10,1.492007693,-2,-0.390618481,25,6,31,21,26,87,69,78,0.13,,100,1997,68,1896,53,1902,76,2010,5.19,2006,,
553,2013-06-26,33,23,28,31,21,26,2,0.03,0,0,0,10,1.285175399,-2,-0.304972256,26,6,31,21,26,87,69,78,0.13,,101,1952,67,1918,56,1979,77,1952,4.22,2006,,
554,2013-06-27,29,22,26,31,21,26,0,0.58,0,0,0,8,0.447213595,0,1.209364378,27,6,31,21,26,87,69,78,0.12,,99,2010,66,1893,57,1927,80,1952,2.75,2015,,
555,2013-06-28,32,21,26,31,21,26,0,7.26,0,0,0,8,0.487833381,0,3.554022839,28,6,31,21,26,87,70,79,0.13,,100,1969,66,1974,54,1927,79,1959,2.95,1914,,
556,2013-06-29,31,21,26,31,21,26,0,0,0,0,0,8,0.391694597,0,-0.34629349,29,6,31,21,26,88,70,79,0.12,,104,2012,64,1888,54,1888,81,1959,2.05,1963,,
557,2013-06-30,31,24,28,31,21,26,2,0.71,0,0,0,10,1.194169865,-2,0.009713643,30,6,31,21,26,88,70,79,0.13,,100,1959,70,1902,50,1919,82,1991,1.65,1921,,
559,2013-07-01,29,23,26,31,21,26,0,1.52,0,0,0,8,0.225924029,0,0.39192861,1,7,31,21,26,88,70,79,0.13,,102,1901,70,1936,54,1988,79,1977,2.05,1884,,
560,2013-07-02,29,23,26,31,21,26,0,0.43,0,0,0,8,0.225924029,0,-0.212554253,2,7,31,21,26,88,70,79,0.13,,101,1898,68,1886,55,1940,79,2012,2.88,1920,,
561,2013-07-03,31,23,27,31,21,26,1,0.38,0,0,0,9,0.608759587,-1,-0.23210934,3,7,31,21,26,88,70,79,0.12,,101,1966,67,1933,53,1918,79,2002,1.72,1978,,
562,2013-07-04,32,24,28,31,21,26,2,0,0,0,0,10,1.034316838,-1,-0.437867232,4,7,31,22,27,88,71,80,0.13,,100,1919,68,1941,52,1933,80,2002,2.18,2004,,
563,2013-07-05,32,24,28,31,22,26,2,0,0,0,0,10,0.944856403,-1,-0.437867232,5,7,31,22,27,88,71,80,0.11,,102,1999,71,1882,53,1909,81,1999,3.68,1905,,
564,2013-07-06,33,25,29,31,22,26,3,0,0,0,0,11,1.548617922,-2,-0.437867232,6,7,31,22,27,88,71,80,0.13,,103,1999,70,1909,57,1979,83,1999,1.26,1971,,
565,2013-07-07,33,23,28,31,22,26,2,0.1,0,0,0,10,0.739149148,-1,-0.387949783,7,7,32,22,27,89,71,80,0.12,,105,2012,74,1948,56,1906,82,2012,0.93,1958,,
566,2013-07-08,31,23,27,31,22,27,0,0.1,0,0,0,9,-0.25819889,0,-0.348132957,8,7,32,22,27,89,71,80,0.12,,102,2012,62,1891,54,1892,80,2010,2.16,1958,,
567,2013-07-09,30,24,27,31,22,27,0,0,0,0,0,9,-0.197202659,0,-0.400089523,9,7,32,22,27,89,71,80,0.13,,104,1936,72,1883,55,1891,82,1981,4.69,1970,,
568,2013-07-10,32,24,28,31,22,27,1,1.45,0,0,0,10,0.788810638,-1,0.331589101,10,7,32,22,27,89,71,80,0.11,,105,1936,74,1890,54,1894,81,1993,2.98,1888,,
569,2013-07-11,31,24,28,32,22,27,1,0,0,0,0,10,0.788810638,-1,-0.451868456,11,7,32,22,27,89,71,80,0.12,,99,1988,68,1895,54,1898,79,1989,1.79,1906,,
570,2013-07-12,24,21,22,32,22,27,-5,3.53,0,0,0,4,-2.95831002,5,1.266542788,12,7,32,22,27,89,71,80,0.13,,99,1908,73,1898,53,1895,77,2011,2.93,1903,,
571,2013-07-13,30,22,26,32,22,27,-1,0.18,0,0,0,8,-0.559680274,1,-0.393504041,13,7,32,22,27,89,71,80,0.12,,100,1954,70,1990,56,1888,78,1993,3.37,1922,,
572,2013-07-14,32,24,28,32,22,27,1,0,0,0,0,10,0.559680274,-1,-0.579900692,14,7,32,22,27,89,71,80,0.13,,100,1954,72,1963,55,1904,77,1994,2.93,1912,,
573,2013-07-15,36,24,30,32,22,27,3,0,0,0,0,12,1.53802381,-3,-0.525726187,15,7,32,22,27,89,71,80,0.13,,100,1988,68,1926,56,1895,79,1995,1.82,1921,,
574,2013-07-16,36,27,32,32,22,27,5,0,0,0,0,14,2.032660158,-5,-0.436939692,16,7,32,22,27,89,71,80,0.12,,104,1988,75,1962,56,1930,84,1983,0.81,1899,,
575,2013-07-17,36,27,32,32,22,27,5,0,0,0,0,14,1.673320053,-5,-0.403948489,17,7,32,22,27,89,71,80,0.12,,102,1980,72,1945,56,1929,80,2013,2.05,1945,,
576,2013-07-18,35,27,31,31,22,27,4,2.64,0,0,0,13,1.09689094,-4,1.894095092,18,7,32,22,27,89,71,80,0.13,,103,1887,72,1939,55,1892,80,2013,2.47,1919,,
577,2013-07-19,35,27,31,31,22,27,4,0,0,0,0,13,0.979060038,-4,-0.479517745,19,7,32,22,27,89,71,80,0.11,,102,1930,76,1929,56,1911,81,2013,1.51,1922,,
578,2013-07-20,34,27,30,31,22,27,3,0,0,0,0,12,0.535751144,-3,-0.479517745,20,7,32,22,27,89,71,80,0.12,,106,1930,72,1875,53,1890,82,2015,1.45,1969,,
579,2013-07-21,34,26,30,31,22,27,3,0,0,0,0,12,0.505675551,-3,-0.479517745,21,7,32,22,27,89,71,80,0.11,,104,1926,71,2012,56,1909,82,1987,2.56,1911,,
580,2013-07-22,32,24,28,31,22,27,1,0.25,0,0,0,10,-0.252837775,-1,-0.26456864,22,7,32,22,27,89,71,80,0.11,,103,1926,70,1905,53,1890,83,2011,4.35,1969,,
581,2013-07-23,32,24,28,31,22,27,1,0,0,0,0,10,-0.281615192,-1,-0.482668039,23,7,31,22,27,88,71,80,0.12,,102,2011,69,1894,56,1890,84,2011,2.6,1940,,
582,2013-07-24,30,23,26,31,22,27,-1,0,0,0,0,8,-1.001117943,1,-0.482668039,24,7,31,22,27,88,71,80,0.12,,101,2010,69,1997,57,1947,84,2011,2.2,1904,,
583,2013-07-25,28,18,23,31,22,27,-4,0,0,0,0,5,-1.754718724,4,-0.403815415,25,7,31,22,27,88,71,80,0.11,,100,1930,70,1904,58,1915,79,1965,3.27,1917,,
584,2013-07-26,29,19,24,31,22,27,-3,0,0,0,0,6,-1.255285257,3,-0.403815415,26,7,31,22,27,88,71,80,0.12,,103,1930,71,2002,54,1920,79,1987,3.25,1886,,
585,2013-07-27,30,22,26,31,22,26,0,0.66,0,0,0,8,-0.820090861,1,0.600330216,27,7,31,22,27,88,71,80,0.11,,100,1940,74,1901,55,1920,81,1930,2.32,1873,,
586,2013-07-28,29,22,26,31,22,26,0,0,0,0,0,8,-0.820090861,1,-0.343973631,28,7,31,22,27,88,71,80,0.12,,100,1997,74,1984,56,1920,80,1949,2.9,1951,,
587,2013-07-29,29,20,24,31,22,26,-2,0,0,0,0,6,-1.329772911,3,-0.343973631,29,7,31,22,27,88,71,80,0.11,,104,2011,68,2001,58,1920,80,2011,2.34,1877,,
588,2013-07-30,29,19,24,31,22,26,-2,0,0,0,0,6,-1.1540195,3,-0.343973631,30,7,31,22,27,88,71,80,0.12,,99,1953,68,1972,56,1914,81,2011,4.25,1878,,
589,2013-07-31,28,22,25,31,22,26,-1,0,0,0,0,7,-0.732172076,2,-0.343973631,31,7,31,22,27,88,71,80,0.12,,103,1954,70,1918,52,1895,80,2011,3.18,1889,,
590,2013-08-01,28,21,24,31,22,26,-2,1.04,0,0,0,6,-0.954237447,3,1.027463151,1,8,31,22,27,88,71,80,0.11,,100,2011,66,1903,54,1895,79,2006,2.84,1948,,
591,2013-08-02,31,22,26,31,22,26,0,0,0,0,0,8,-0.131958082,1,-0.422379526,2,8,31,22,27,88,71,80,0.1,,100,2002,66,1875,55,1895,80,2006,6.14,1944,,
592,2013-08-03,28,21,24,31,22,26,-2,0.08,0,0,0,6,-0.836393362,3,-0.180795525,3,8,31,22,27,88,71,80,0.11,,101,2006,70,1927,56,1920,81,2006,1.62,1971,,
593,2013-08-04,28,20,24,31,22,26,-2,0,0,0,0,6,-0.748640897,3,-0.442186646,4,8,31,22,27,88,71,80,0.11,,102,1930,73,1912,54,1912,79,2012,1.33,1974,,
594,2013-08-05,28,17,22,31,22,26,-4,0,0,0,0,4,-1.715484819,5,-0.442186646,5,8,31,22,27,88,71,80,0.1,,102,1930,69,1925,54,1912,80,1989,2.15,1878,,
595,2013-08-06,23,21,22,31,22,26,-4,0.18,0,0,0,4,-1.543098927,5,0.161901406,6,8,31,22,27,88,71,80,0.11,,106,1918,74,2013,53,1912,78,2012,2.59,1946,,
596,2013-08-07,29,22,26,31,22,26,0,0,0,0,0,8,1.139539699,0,-0.42881994,7,8,31,22,26,87,71,79,0.1,,104,1918,70,1935,58,2004,78,2007,1.85,1885,,
597,2013-08-08,31,24,28,31,21,26,2,0,0,0,0,10,2.111609058,-2,-0.42881994,8,8,31,22,26,87,71,79,0.11,,102,2007,72,1942,54,1903,80,2007,4.03,1942,,
598,2013-08-09,34,26,30,31,21,26,4,0,0,0,0,12,2.375954817,-4,-0.42881994,9,8,31,22,26,87,71,79,0.1,,102,1930,70,1908,57,1989,80,1980,2.71,1905,,
599,2013-08-10,29,24,26,31,21,26,0,0.03,0,0,0,8,0.412720696,0,-0.337840827,10,8,31,22,26,87,71,79,0.09,,98,2010,71,1962,55,1919,78,1980,1.64,1878,,
600,2013-08-11,30,23,26,31,21,26,0,0,0,0,0,8,0.412720696,0,-0.331202131,11,8,31,21,26,87,70,79,0.09,,101,1900,69,1989,56,1879,80,2010,5.97,1928,,
601,2013-08-12,33,23,28,31,21,26,2,0,0,0,0,10,1.231805037,-2,-0.331202131,12,8,31,21,26,87,70,79,0.09,,99,1926,66,1913,55,1889,78,2005,5.44,1955,,
602,2013-08-13,32,22,27,31,21,26,1,1.12,0,0,0,9,0.687037404,-1,2.546727506,13,8,31,21,26,87,70,79,0.09,,101,1881,70,1919,55,1930,79,1995,1.73,1896,,
603,2013-08-14,26,17,22,31,21,26,-4,0,0,0,0,4,-1.400280084,4,-0.434807135,14,8,31,21,26,87,70,79,0.09,,100,1943,67,1903,55,1941,80,2002,2.52,1927,,
604,2013-08-15,27,16,22,30,21,26,-4,0,0,0,0,4,-1.237638231,4,-0.434807135,15,8,31,21,26,87,70,79,0.1,,103,1988,67,1899,51,1963,78,2005,1.15,1941,,
605,2013-08-16,27,17,22,30,21,26,-4,0,0,0,0,4,-1.133893419,4,-0.326340555,16,8,31,21,26,87,70,79,0.09,,102,1997,66,1883,54,1921,78,1997,1.97,1872,,
606,2013-08-17,27,17,22,30,21,26,-4,0,0,0,0,4,-0.998389215,4,-0.326340555,17,8,31,21,26,87,70,79,0.09,,105,1997,69,1923,51,1902,80,1995,2.39,1879,,
607,2013-08-18,23,19,21,30,21,26,-5,0.48,0,0,0,3,-1.2184253,5,1.179345565,18,8,31,21,26,87,70,79,0.09,,98,2002,68,1918,54,1902,79,2002,1.67,1875,,
608,2013-08-19,24,18,21,30,21,26,-5,0,0,0,0,3,-1.096699203,5,-0.396032555,19,8,30,21,26,86,70,78,0.09,,98,2002,67,1957,53,1924,78,2002,3.74,1950,,
609,2013-08-20,32,21,26,30,21,26,0,0,0,0,0,8,0.467409176,0,-0.396032555,20,8,30,21,26,86,70,78,0.09,,101,1983,67,1926,50,1896,78,2002,4.83,1963,,
610,2013-08-21,32,23,28,30,21,25,3,0.18,0,0,0,10,0.992156742,-2,0.19473424,21,8,30,21,26,86,69,78,0.09,,100,1874,65,1926,53,1908,76,2011,2.12,1906,,
611,2013-08-22,33,23,28,30,21,25,3,0,0,0,0,10,0.920657207,-2,-0.396032555,22,8,30,21,26,86,69,78,0.09,,99,1983,69,1931,51,1923,79,1959,1.41,1955,,
612,2013-08-23,26,19,22,30,21,25,-3,0.28,0,0,0,4,-0.880434376,4,0.460681905,23,8,30,21,26,86,69,78,0.09,,98,1936,65,1931,52,1925,78,2002,6.39,1933,,
613,2013-08-24,29,18,24,30,21,25,-1,0,0,0,0,6,-0.121523382,2,-0.456315252,24,8,30,21,26,86,69,78,0.09,,98,1968,64,1875,49,1890,77,1968,3.47,1967,,
614,2013-08-25,28,18,23,30,20,25,-2,0,0,0,0,5,-0.416353781,3,-0.448495758,25,8,30,21,26,86,69,78,0.09,,97,1998,65,1940,54,1942,77,1978,3.92,1905,,
615,2013-08-26,32,18,25,30,20,25,0,0,0,0,0,7,0.347602976,0,-0.448495758,26,8,29,21,25,85,69,77,0.09,,97,1948,61,1908,51,1942,77,1993,2.03,1999,,
616,2013-08-27,34,23,28,30,20,25,3,0,0,0,0,10,1.464898257,-3,-0.448495758,27,8,29,20,25,85,68,77,0.09,,100,1987,63,1908,51,1885,79,1959,3.79,1971,,
617,2013-08-28,28,24,26,29,20,25,1,0.03,0,0,0,8,0.763762616,-1,-0.245405125,28,8,29,20,25,85,68,77,0.08,,99,1948,64,1915,50,1874,78,2006,3.09,1914,,
618,2013-08-29,31,23,27,29,20,25,2,0,0,0,0,9,1.001117943,-2,-0.457774944,29,8,29,20,25,85,68,77,0.09,,98,1973,64,1891,49,1986,77,1993,2.84,1875,,
619,2013-08-30,31,22,26,29,20,25,1,0,0,0,0,8,0.535751144,-1,-0.457774944,30,8,29,20,25,85,68,77,0.09,,99,1953,62,1911,50,1986,76,1991,2.01,1978,,
620,2013-08-31,33,23,28,29,20,24,4,0,0,0,0,10,1.133893419,-4,-0.457774944,31,8,29,20,24,84,68,76,0.09,,100,1953,63,1911,49,1934,78,1980,1.98,1940,,
621,2013-09-01,34,22,28,29,20,24,4,0.03,0,0,0,10,0.994966411,-4,-0.260986961,1,9,29,19,24,84,67,76,0.1,,99,1980,61,1893,50,1890,77,1980,2.82,1952,,
622,2013-09-02,33,23,28,29,19,24,4,0.28,0,0,0,10,0.893928486,-4,2.20207597,2,9,29,19,24,84,67,76,0.11,,101,1980,64,1935,50,1895,78,1980,5.16,1922,,
623,2013-09-03,31,21,26,29,19,24,2,0,0,0,0,8,-0.101459931,-2,-0.518135522,3,9,29,19,24,84,67,76,0.12,,98,1953,68,1926,48,1909,79,1993,1.67,1974,,
624,2013-09-04,29,18,24,29,19,24,0,0,0,0,0,6,-1.007288671,0,-0.518135522,4,9,29,19,24,84,67,76,0.11,,95,2008,67,1926,49,1908,76,2012,4.49,1939,,
625,2013-09-05,31,19,25,28,19,24,1,0,0,0,0,7,-0.434368779,-1,-0.424113572,5,9,28,19,24,83,66,75,0.11,,97,1881,63,1928,50,1902,78,2012,4.45,1935,,
626,2013-09-06,26,16,21,28,19,24,-3,0,0,0,0,3,-1.945629682,3,-0.424113572,6,9,28,19,24,83,66,75,0.1,,98,1954,60,1928,47,1909,77,1983,3.5,2008,,
627,2013-09-07,28,16,22,28,19,23,-1,0,0,0,0,4,-1.503441118,2,-0.314994261,7,9,28,19,24,83,66,75,0.11,,104,1881,60,1888,46,1924,76,1985,3.78,1934,,
628,2013-09-08,33,21,27,28,18,23,4,0,0,0,0,9,0.61906399,-4,-0.314994261,8,9,28,18,23,82,65,74,0.12,,100,1939,63,1918,52,1988,76,1985,2.93,1969,,
629,2013-09-09,27,18,22,28,18,23,-1,0,0,0,0,4,-1.499494864,1,-0.314994261,9,9,28,18,23,82,65,74,0.12,,98,1872,58,1880,48,1901,75,2015,1.48,1880,,
630,2013-09-10,33,23,28,28,18,23,5,0,0,0,0,10,0.931294665,-5,-0.314994261,10,9,28,18,23,82,65,74,0.11,,98,1983,62,1924,44,1883,75,1947,2.79,1950,,
631,2013-09-11,34,24,29,27,18,23,6,0,0,0,0,11,1.273467494,-6,-0.314994261,11,9,27,18,23,81,64,73,0.12,,98,1983,60,1883,40,1917,76,2013,1.85,1882,,
632,2013-09-12,34,23,28,27,18,22,6,0.46,0,0,0,10,0.802137269,-5,3.049815949,12,9,27,18,23,81,64,73,0.12,,96,1931,63,1914,41,1917,75,1983,4.02,1934,,
633,2013-09-13,28,17,22,27,18,22,0,0,0,0,0,4,-1.310794346,1,-0.383092705,13,9,27,18,23,81,64,73,0.13,,94,1925,63,1964,44,1917,74,2008,2.51,1944,,
