STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
997314,99999, 20141230,   39.9,24, 9999.9, 0, 1027.0,24, 9999.9, 0, 999.9, 0,   5.5,24,   8.9, 999.9,   43.3*,  36.7*, 0.00I,999.9, 000000,
997314,99999, 20141231,   33.2,24, 9999.9, 0, 1029.4,24, 9999.9, 0, 999.9, 0,   4.2,24,   8.9, 999.9,   38.3*,  30.6*, 0.00I,999.9, 000000,
997314,99999, 20150101,   34.8,24, 9999.9, 0, 1022.6,24, 9999.9, 0, 999.9, 0,   5.0,24,   9.9, 999.9,   44.1*,  29.3*, 0.00I,999.9, 000000,
997314,99999, 20150102,   40.1,24, 9999.9, 0, 1022.8,24, 9999.9, 0, 999.9, 0,   2.4,24,   6.0, 999.9,   45.7*,  35.2*, 0.00I,999.9, 000000,
997314,99999, 20150103,   37.3,24, 9999.9, 0, 1030.1,24, 9999.9, 0, 999.9, 0,   1.7,24,   2.9, 999.9,   39.6*,  33.6*, 0.00I,999.9, 000000,
997314,99999, 20150104,   47.2,24, 9999.9, 0, 1014.2,24, 9999.9, 0, 999.9, 0,   6.3,24,  12.0, 999.9,   62.8*,  38.8*, 0.00I,999.9, 000000,
997314,99999, 20150105,   43.3,24, 9999.9, 0, 1020.8,24, 9999.9, 0, 999.9, 0,  13.5,24,  22.0, 999.9,   64.2*,  32.5*, 0.00I,999.9, 000000,
997314,99999, 20150106,   26.8,24, 9999.9, 0, 1027.0,24, 9999.9, 0, 999.9, 0,   4.6,24,   9.9, 999.9,   31.6*,  21.9*, 0.00I,999.9, 000000,
997314,99999, 20150107,   25.4,24, 9999.9, 0, 1020.5,24, 9999.9, 0, 999.9, 0,   9.1,24,  20.0, 999.9,   28.8*,  20.3*, 0.00I,999.9, 000000,
997314,99999, 20150108,   16.1,24, 9999.9, 0, 1032.7,24, 9999.9, 0, 999.9, 0,  10.2,24,  22.9, 999.9,   23.2*,  11.1*, 0.00I,999.9, 000000,
997314,99999, 20150109,   29.3,24, 9999.9, 0, 1020.8,24, 9999.9, 0, 999.9, 0,   9.7,24,  15.0, 999.9,   37.6*,  23.2*, 0.00I,999.9, 000000,
997314,99999, 20150110,   24.5,24, 9999.9, 0, 1031.4,24, 9999.9, 0, 999.9, 0,   9.0,24,  13.0, 999.9,   32.5*,  18.5*, 0.00I,999.9, 000000,
997314,99999, 20150111,   27.4,24, 9999.9, 0, 1036.5,24, 9999.9, 0, 999.9, 0,   3.3,24,   7.0, 999.9,   38.7*,  20.5*, 0.00I,999.9, 000000,
997314,99999, 20150112,   35.5,24, 9999.9, 0, 1027.8,24, 9999.9, 0, 999.9, 0,   1.9,24,   5.1, 999.9,   39.7*,  33.8*, 0.00I,999.9, 000000,
997314,99999, 20150113,   35.8,24, 9999.9, 0, 1029.7,24, 9999.9, 0, 999.9, 0,   4.7,24,   8.0, 999.9,   41.0*,  30.0*, 0.00I,999.9, 000000,
997314,99999, 20150114,   27.7,22, 9999.9, 0, 1029.9,22, 9999.9, 0, 999.9, 0,   4.7,22,   8.0, 999.9,   31.3*,  24.6*, 0.00I,999.9, 000000,
997314,99999, 20150115,   32.6,24, 9999.9, 0, 1021.9,24, 9999.9, 0, 999.9, 0,   4.6,24,   7.0, 999.9,   37.6*,  29.8*, 0.00I,999.9, 000000,
997314,99999, 20150116,   35.1,23, 9999.9, 0, 1016.3,23, 9999.9, 0, 999.9, 0,   6.1,23,  21.0, 999.9,   42.6*,  29.1*, 0.00I,999.9, 000000,
997314,99999, 20150117,   32.7,24, 9999.9, 0, 1026.2,24, 9999.9, 0, 999.9, 0,   5.1,24,   8.9, 999.9,   38.5*,  26.8*, 0.00I,999.9, 000000,
997314,99999, 20150118,   36.4,24, 9999.9, 0, 1016.0,24, 9999.9, 0, 999.9, 0,   4.5,24,  13.0, 999.9,   41.4*,  33.4*, 0.00I,999.9, 000000,
997314,99999, 20150119,   41.0,24, 9999.9, 0, 1013.3,24, 9999.9, 0, 999.9, 0,   4.4,24,  11.1, 999.9,   46.2*,  37.4*, 0.00I,999.9, 000000,
997314,99999, 20150120,   36.5,24, 9999.9, 0, 1014.0,24, 9999.9, 0, 999.9, 0,   0.8,24,   4.1, 999.9,   47.5*,  28.6*, 0.00I,999.9, 000000,
997314,99999, 20150121,   35.7,24, 9999.9, 0, 1018.7,24, 9999.9, 0, 999.9, 0,   1.9,24,   5.1, 999.9,   43.9*,  33.1*, 0.00I,999.9, 000000,
997314,99999, 20150122,   37.2,24, 9999.9, 0, 1023.7,24, 9999.9, 0, 999.9, 0,   5.6,24,  15.0, 999.9,   44.4*,  33.8*, 0.00I,999.9, 000000,
997314,99999, 20150123,   36.4,24, 9999.9, 0, 1026.7,24, 9999.9, 0, 999.9, 0,   4.7,24,   8.9, 999.9,   40.8*,  30.7*, 0.00I,999.9, 000000,
997314,99999, 20150124,   36.9,24, 9999.9, 0, 1005.0,24, 9999.9, 0, 999.9, 0,   6.1,24,  11.1, 999.9,   42.1*,  34.9*, 0.00I,999.9, 000000,
997314,99999, 20150125,   41.7,23, 9999.9, 0, 1007.6,23, 9999.9, 0, 999.9, 0,   6.7,23,  13.0, 999.9,   47.8*,  37.4*, 0.00I,999.9, 000000,
997314,99999, 20150126,   38.7,24, 9999.9, 0, 1008.8,24, 9999.9, 0, 999.9, 0,   4.1,24,   8.0, 999.9,   48.0*,  32.2*, 0.00I,999.9, 000000,
997314,99999, 20150127,   30.7,24, 9999.9, 0, 1008.5,24, 9999.9, 0, 999.9, 0,  10.2,24,  15.9, 999.9,   34.3*,  28.0*, 0.00I,999.9, 000000,
997314,99999, 20150128,   28.9,23, 9999.9, 0, 1019.5,23, 9999.9, 0, 999.9, 0,  11.2,23,  15.0, 999.9,   35.6*,  23.9*, 0.00I,999.9, 000000,
997314,99999, 20150129,   30.7,23, 9999.9, 0, 1025.0,23, 9999.9, 0, 999.9, 0,   4.9,23,  11.1, 999.9,   36.1*,  25.3*, 0.00I,999.9, 000000,
997314,99999, 20150130,   37.0,24, 9999.9, 0, 1016.0,24, 9999.9, 0, 999.9, 0,   9.3,24,  19.0, 999.9,   39.7*,  30.6*, 0.00I,999.9, 000000,
997314,99999, 20150131,   24.9,24, 9999.9, 0, 1025.8,24, 9999.9, 0, 999.9, 0,  12.2,24,  19.0, 999.9,   33.6*,  19.8*, 0.00I,999.9, 000000,
997314,99999, 20150201,   32.0,24, 9999.9, 0, 1023.8,24, 9999.9, 0, 999.9, 0,   2.6,24,   6.0, 999.9,   41.7*,  26.4*, 0.00I,999.9, 000000,
997314,99999, 20150202,   38.8,24, 9999.9, 0, 1004.1,24, 9999.9, 0, 999.9, 0,   7.7,24,  22.9, 999.9,   46.6*,  30.0*, 0.00I,999.9, 000000,
997314,99999, 20150203,   27.8,24, 9999.9, 0, 1023.4,24, 9999.9, 0, 999.9, 0,   9.5,24,  18.1, 999.9,   36.7*,  23.4*, 0.00I,999.9, 000000,
997314,99999, 20150204,   35.7,24, 9999.9, 0, 1023.0,24, 9999.9, 0, 999.9, 0,   4.9,24,   8.0, 999.9,   49.8*,  29.1*, 0.00I,999.9, 000000,
997314,99999, 20150205,   36.7,24, 9999.9, 0, 1016.8,24, 9999.9, 0, 999.9, 0,  10.2,24,  20.0, 999.9,   46.9*,  26.8*, 0.00I,999.9, 000000,
997314,99999, 20150206,   24.2,24, 9999.9, 0, 1026.0,24, 9999.9, 0, 999.9, 0,   7.3,24,  14.0, 999.9,   35.4*,  18.1*, 0.00I,999.9, 000000,
997314,99999, 20150207,   34.0,24, 9999.9, 0, 1020.4,24, 9999.9, 0, 999.9, 0,   2.4,24,   8.9, 999.9,   45.5*,  27.7*, 0.00I,999.9, 000000,
997314,99999, 20150208,   43.2,24, 9999.9, 0, 1011.7,24, 9999.9, 0, 999.9, 0,   1.2,24,   6.0, 999.9,   68.2*,  31.8*, 0.00I,999.9, 000000,
997314,99999, 20150209,   40.8,24, 9999.9, 0, 1010.5,24, 9999.9, 0, 999.9, 0,   3.8,24,   7.0, 999.9,   51.6*,  35.1*, 0.00I,999.9, 000000,
997314,99999, 20150210,   34.0,24, 9999.9, 0, 1015.5,24, 9999.9, 0, 999.9, 0,   6.2,24,  11.1, 999.9,   38.5*,  31.3*, 0.00I,999.9, 000000,
997314,99999, 20150211,   35.0,24, 9999.9, 0, 1017.2,24, 9999.9, 0, 999.9, 0,   5.5,24,   8.9, 999.9,   42.6*,  29.5*, 0.00I,999.9, 000000,
997314,99999, 20150212,   35.4,24, 9999.9, 0, 1011.6,24, 9999.9, 0, 999.9, 0,   7.6,24,  21.0, 999.9,   39.6*,  32.9*, 0.00I,999.9, 000000,
997314,99999, 20150213,   21.0,24, 9999.9, 0, 1022.8,24, 9999.9, 0, 999.9, 0,  12.7,24,  20.0, 999.9,   31.1*,  14.7*, 0.00I,999.9, 000000,
997314,99999, 20150214,   30.4,14, 9999.9, 0, 1010.7,14, 9999.9, 0, 999.9, 0,   2.2,14,  13.0, 999.9,   41.9*,  23.9*, 0.00I,999.9, 000000,
997314,99999, 20150215,   17.5,10, 9999.9, 0, 1015.4, 8, 9999.9, 0, 999.9, 0,  11.6,10,  26.0, 999.9,   28.2*,  12.0*, 0.00I,999.9, 000000,
997314,99999, 20150216,   12.7,24, 9999.9, 0, 1026.9,24, 9999.9, 0, 999.9, 0,   9.4,24,  17.1, 999.9,   16.5*,   9.1*, 0.00I,999.9, 000000,
997314,99999, 20150217,   18.6,24, 9999.9, 0, 1015.0,24, 9999.9, 0, 999.9, 0,   3.5,24,   9.9, 999.9,   28.9*,  14.2*, 0.00I,999.9, 000000,
997314,99999, 20150218,   22.5,23, 9999.9, 0, 1012.3,23, 9999.9, 0, 999.9, 0,   3.1,23,   8.9, 999.9,   32.2*,  13.1*, 0.00I,999.9, 000000,
997314,99999, 20150219,   17.7,23, 9999.9, 0, 1016.1,23, 9999.9, 0, 999.9, 0,  13.4,23,  20.0, 999.9,   29.1*,  13.1*, 0.00I,999.9, 000000,
997314,99999, 20150220,    9.7,20, 9999.9, 0, 1027.1,20, 9999.9, 0, 999.9, 0,   9.8,20,  17.1, 999.9,   16.0*,   5.2*, 0.00I,999.9, 000000,
997314,99999, 20150222,   36.6,24, 9999.9, 0, 1021.5,24, 9999.9, 0, 999.9, 0,   3.6,24,   8.0, 999.9,   46.9*,  29.8*, 0.00I,999.9, 000000,
997314,99999, 20150223,   33.9,24, 9999.9, 0, 1026.1,24, 9999.9, 0, 999.9, 0,   8.0,24,  14.0, 999.9,   41.2*,  25.7*, 0.00I,999.9, 000000,
997314,99999, 20150224,   20.0,24, 9999.9, 0, 1025.8,24, 9999.9, 0, 999.9, 0,   7.2,24,  13.0, 999.9,   26.6*,  13.3*, 0.00I,999.9, 000000,
997314,99999, 20150225,   27.9,24, 9999.9, 0, 1012.5,24, 9999.9, 0, 999.9, 0,   3.6,24,   8.0, 999.9,   39.4*,  20.5*, 0.00I,999.9, 000000,
997314,99999, 20150226,   34.3,24, 9999.9, 0, 1013.7,24, 9999.9, 0, 999.9, 0,   3.4,24,   8.9, 999.9,   37.9*,  29.8*, 0.00I,999.9, 000000,
997314,99999, 20150227,   31.0,24, 9999.9, 0, 1026.1,24, 9999.9, 0, 999.9, 0,   5.8,24,  14.0, 999.9,   35.6*,  28.0*, 0.00I,999.9, 000000,
997314,99999, 20150228,   24.8,24, 9999.9, 0, 1041.2,24, 9999.9, 0, 999.9, 0,   5.1,24,  12.0, 999.9,   30.7*,  19.2*, 0.00I,999.9, 000000,
997314,99999, 20150301,   26.7,24, 9999.9, 0, 1036.9,24, 9999.9, 0, 999.9, 0,   3.1,24,   7.0, 999.9,   31.3*,  23.2*, 0.00I,999.9, 000000,
997314,99999, 20150302,   35.5,24, 9999.9, 0, 1023.5,24, 9999.9, 0, 999.9, 0,   4.1,24,  18.1, 999.9,   42.6*,  31.3*, 0.00I,999.9, 000000,
997314,99999, 20150303,   32.4,19, 9999.9, 0, 1027.8,19, 9999.9, 0, 999.9, 0,   5.0,19,   9.9, 999.9,   35.2*,  29.8*, 0.00I,999.9, 000000,
997314,99999, 20150304,   39.8,24, 9999.9, 0, 1012.5,24, 9999.9, 0, 999.9, 0,   5.5,24,  12.0, 999.9,   47.7*,  32.4*, 0.00I,999.9, 000000,
997314,99999, 20150305,   36.6,24, 9999.9, 0, 1018.1,24, 9999.9, 0, 999.9, 0,   5.3,24,   8.9, 999.9,   45.7*,  26.1*, 0.00I,999.9, 000000,
997314,99999, 20150306,   21.8,23, 9999.9, 0, 1032.9,23, 9999.9, 0, 999.9, 0,   6.1,23,  11.1, 999.9,   28.0*,  15.3*, 0.00I,999.9, 000000,
997314,99999, 20150307,   28.4,24, 9999.9, 0, 1027.0,24, 9999.9, 0, 999.9, 0,   4.9,24,  11.1, 999.9,   47.1*,  19.2*, 0.00I,999.9, 000000,
997314,99999, 20150308,   42.6,20, 9999.9, 0, 1019.8,20, 9999.9, 0, 999.9, 0,   3.6,20,   8.9, 999.9,   54.7*,  31.3*, 0.00I,999.9, 000000,
997314,99999, 20150309,   44.2,24, 9999.9, 0, 1021.7,24, 9999.9, 0, 999.9, 0,   1.5,24,   6.0, 999.9,   57.7*,  35.4*, 0.00I,999.9, 000000,
997314,99999, 20150310,   44.4,23, 9999.9, 0, 1022.8,23, 9999.9, 0, 999.9, 0,   1.4,23,   6.0, 999.9,   53.6*,  38.7*, 0.00I,999.9, 000000,
997314,99999, 20150311,   49.8,24, 9999.9, 0, 1017.1,24, 9999.9, 0, 999.9, 0,   2.6,24,   9.9, 999.9,   63.3*,  40.8*, 0.00I,999.9, 000000,
997314,99999, 20150312,   50.5,24, 9999.9, 0, 1028.6,24, 9999.9, 0, 999.9, 0,   5.9,24,  11.1, 999.9,   57.2*,  43.7*, 0.00I,999.9, 000000,
997314,99999, 20150313,   44.2,24, 9999.9, 0, 1034.6,24, 9999.9, 0, 999.9, 0,   2.6,24,   7.0, 999.9,   53.4*,  35.4*, 0.00I,999.9, 000000,
997314,99999, 20150314,   47.2,24, 9999.9, 0, 1019.0,24, 9999.9, 0, 999.9, 0,   6.4,24,  13.0, 999.9,   54.0*,  42.1*, 0.00I,999.9, 000000,
997314,99999, 20150315,   49.7,24, 9999.9, 0, 1012.8,24, 9999.9, 0, 999.9, 0,   9.1,24,  22.0, 999.9,   55.2*,  42.8*, 0.00I,999.9, 000000,
997314,99999, 20150316,   47.6,24, 9999.9, 0, 1016.6,24, 9999.9, 0, 999.9, 0,   3.8,24,  11.1, 999.9,   66.4*,  37.9*, 0.00I,999.9, 000000,
997314,99999, 20150317,   55.1,22, 9999.9, 0, 1007.7,22, 9999.9, 0, 999.9, 0,   7.8,22,  19.0, 999.9,   66.2*,  47.3*, 0.00I,999.9, 000000,
997314,99999, 20150318,   41.8,23, 9999.9, 0, 1020.2,23, 9999.9, 0, 999.9, 0,  10.5,23,  17.1, 999.9,   49.6*,  36.3*, 0.00I,999.9, 000000,
997314,99999, 20150319,   43.7,24, 9999.9, 0, 1024.9,24, 9999.9, 0, 999.9, 0,   2.5,24,   6.0, 999.9,   49.8*,  38.3*, 0.00I,999.9, 000000,
997314,99999, 20150320,   38.8,24, 9999.9, 0, 1023.0,24, 9999.9, 0, 999.9, 0,   3.4,24,   7.0, 999.9,   45.9*,  34.7*, 0.00I,999.9, 000000,
997314,99999, 20150321,   42.0,24, 9999.9, 0, 1018.4,24, 9999.9, 0, 999.9, 0,   5.7,24,  11.1, 999.9,   57.4*,  34.9*, 0.00I,999.9, 000000,
997314,99999, 20150322,   49.6,24, 9999.9, 0, 1017.7,24, 9999.9, 0, 999.9, 0,   5.7,24,  13.0, 999.9,   56.5*,  43.7*, 0.00I,999.9, 000000,
997314,99999, 20150323,   42.9,24, 9999.9, 0, 1022.5,24, 9999.9, 0, 999.9, 0,   3.8,24,   7.0, 999.9,   51.4*,  35.1*, 0.00I,999.9, 000000,
997314,99999, 20150324,   41.0,24, 9999.9, 0, 1025.5,24, 9999.9, 0, 999.9, 0,   3.0,24,   7.0, 999.9,   45.3*,  37.9*, 0.00I,999.9, 000000,
997314,99999, 20150325,   40.9,24, 9999.9, 0, 1027.5,24, 9999.9, 0, 999.9, 0,   3.3,24,   8.9, 999.9,   51.3*,  34.9*, 0.00I,999.9, 000000,
997314,99999, 20150326,   54.7,24, 9999.9, 0, 1013.1,24, 9999.9, 0, 999.9, 0,   5.9,24,  14.0, 999.9,   72.3*,  47.8*, 0.00I,999.9, 000000,
997314,99999, 20150327,   49.0,24, 9999.9, 0, 1007.9,24, 9999.9, 0, 999.9, 0,   6.8,24,  14.0, 999.9,   68.4*,  41.9*, 0.00I,999.9, 000000,
997314,99999, 20150328,   36.7,24, 9999.9, 0, 1014.0,24, 9999.9, 0, 999.9, 0,  12.7,24,  18.1, 999.9,   47.8*,  30.9*, 0.00I,999.9, 000000,
997314,99999, 20150329,   35.3,20, 9999.9, 0, 1026.0,20, 9999.9, 0, 999.9, 0,   7.8,20,  17.1, 999.9,   46.9*,  27.7*, 0.00I,999.9, 000000,
997314,99999, 20150330,   48.7,24, 9999.9, 0, 1014.9,24, 9999.9, 0, 999.9, 0,   9.5,24,  15.9, 999.9,   60.1*,  41.9*, 0.00I,999.9, 000000,
997314,99999, 20150331,   54.7,24, 9999.9, 0, 1010.0,24, 9999.9, 0, 999.9, 0,   7.5,24,  18.1, 999.9,   67.8*,  45.7*, 0.00I,999.9, 000000,
997314,99999, 20150401,   47.9,24, 9999.9, 0, 1016.8,24, 9999.9, 0, 999.9, 0,   7.5,24,  13.0, 999.9,   59.0*,  39.6*, 0.00I,999.9, 000000,
997314,99999, 20150402,   53.9,24, 9999.9, 0, 1022.0,24, 9999.9, 0, 999.9, 0,   8.7,24,  19.0, 999.9,   67.6*,  43.9*, 0.00I,999.9, 000000,
997314,99999, 20150403,   64.1,24, 9999.9, 0, 1011.9,24, 9999.9, 0, 999.9, 0,   7.8,24,  13.0, 999.9,   69.4*,  58.6*, 0.00I,999.9, 000000,
997314,99999, 20150404,   59.2,24, 9999.9, 0, 1011.5,24, 9999.9, 0, 999.9, 0,  13.5,24,  24.1, 999.9,   71.8*,  52.7*, 0.00I,999.9, 000000,
997314,99999, 20150405,   53.3,24, 9999.9, 0, 1024.0,24, 9999.9, 0, 999.9, 0,   7.0,24,  14.0, 999.9,   63.7*,  45.0*, 0.00I,999.9, 000000,
997314,99999, 20150406,   59.8,24, 9999.9, 0, 1022.9,24, 9999.9, 0, 999.9, 0,   7.0,24,  14.0, 999.9,   72.3*,  49.8*, 0.00I,999.9, 000000,
997314,99999, 20150407,   64.1,23, 9999.9, 0, 1020.1,23, 9999.9, 0, 999.9, 0,   6.8,23,  12.0, 999.9,   70.3*,  59.4*, 0.00I,999.9, 000000,
997314,99999, 20150408,   50.7,24, 9999.9, 0, 1022.1,24, 9999.9, 0, 999.9, 0,   4.0,24,   6.0, 999.9,   65.8*,  45.9*, 0.00I,999.9, 000000,
997314,99999, 20150409,   45.1,24, 9999.9, 0, 1023.0,24, 9999.9, 0, 999.9, 0,   3.8,24,   7.0, 999.9,   48.2*,  43.3*, 0.00I,999.9, 000000,
997314,99999, 20150410,   48.8,24, 9999.9, 0, 1015.8,24, 9999.9, 0, 999.9, 0,   3.2,24,   8.0, 999.9,   63.7*,  43.5*, 0.00I,999.9, 000000,
997314,99999, 20150411,   60.3,24, 9999.9, 0, 1015.8,24, 9999.9, 0, 999.9, 0,   7.6,24,  19.0, 999.9,   64.2*,  53.8*, 0.00I,999.9, 000000,
997314,99999, 20150412,   57.6,24, 9999.9, 0, 1025.6,24, 9999.9, 0, 999.9, 0,   3.7,24,   8.0, 999.9,   68.2*,  46.6*, 0.00I,999.9, 000000,
997314,99999, 20150413,   61.7,24, 9999.9, 0, 1024.5,24, 9999.9, 0, 999.9, 0,   7.5,24,  15.9, 999.9,   75.2*,  51.8*, 0.00I,999.9, 000000,
997314,99999, 20150414,   61.8,23, 9999.9, 0, 1019.9,23, 9999.9, 0, 999.9, 0,   5.7,23,   9.9, 999.9,   70.3*,  54.0*, 0.00I,999.9, 000000,
997314,99999, 20150415,   58.6,24, 9999.9, 0, 1022.5,24, 9999.9, 0, 999.9, 0,   3.1,24,   8.0, 999.9,   66.0*,  51.4*, 0.00I,999.9, 000000,
997314,99999, 20150416,   60.2,24, 9999.9, 0, 1027.6,24, 9999.9, 0, 999.9, 0,   3.8,24,  13.0, 999.9,   68.7*,  52.9*, 0.00I,999.9, 000000,
997314,99999, 20150417,   64.5,24, 9999.9, 0, 1019.3,24, 9999.9, 0, 999.9, 0,   5.5,24,  13.0, 999.9,   76.1*,  57.7*, 0.00I,999.9, 000000,
997314,99999, 20150418,   69.6,24, 9999.9, 0, 1015.1,24, 9999.9, 0, 999.9, 0,   2.1,24,   8.0, 999.9,   80.1*,  59.2*, 0.00I,999.9, 000000,
997314,99999, 20150419,   64.7,23, 9999.9, 0, 1017.9,23, 9999.9, 0, 999.9, 0,   4.0,23,  12.0, 999.9,   71.6*,  57.2*, 0.00I,999.9, 000000,
997314,99999, 20150420,   64.6,23, 9999.9, 0, 1005.6,23, 9999.9, 0, 999.9, 0,   7.0,23,  13.0, 999.9,   76.8*,  53.1*, 0.00I,999.9, 000000,
997314,99999, 20150421,   62.9,24, 9999.9, 0, 1004.8,24, 9999.9, 0, 999.9, 0,   8.8,24,  19.0, 999.9,   73.9*,  57.7*, 0.00I,999.9, 000000,
997314,99999, 20150422,   59.4,24, 9999.9, 0, 1006.8,24, 9999.9, 0, 999.9, 0,   7.5,24,  17.1, 999.9,   69.1*,  54.5*, 0.00I,999.9, 000000,
997314,99999, 20150423,   52.6,23, 9999.9, 0, 1009.7,23, 9999.9, 0, 999.9, 0,  10.6,23,  17.1, 999.9,   57.9*,  46.2*, 0.00I,999.9, 000000,
997314,99999, 20150424,   49.5,24, 9999.9, 0, 1014.5,24, 9999.9, 0, 999.9, 0,  10.2,24,  15.9, 999.9,   60.1*,  42.1*, 0.00I,999.9, 000000,
997314,99999, 20150425,   50.5,24, 9999.9, 0, 1012.9,24, 9999.9, 0, 999.9, 0,   3.6,24,   7.0, 999.9,   58.6*,  45.9*, 0.00I,999.9, 000000,
997314,99999, 20150426,   51.3,24, 9999.9, 0, 1005.7,24, 9999.9, 0, 999.9, 0,   4.3,24,  11.1, 999.9,   64.2*,  43.3*, 0.00I,999.9, 000000,
997314,99999, 20150427,   54.6,24, 9999.9, 0, 1007.6,24, 9999.9, 0, 999.9, 0,   5.8,24,  12.0, 999.9,   61.3*,  47.1*, 0.00I,999.9, 000000,
997314,99999, 20150428,   55.7,22, 9999.9, 0, 1011.7,22, 9999.9, 0, 999.9, 0,  10.1,22,  14.0, 999.9,   69.8*,  48.2*, 0.00I,999.9, 000000,
997314,99999, 20150429,   63.2,24, 9999.9, 0, 1008.4,24, 9999.9, 0, 999.9, 0,   3.6,24,   8.0, 999.9,   75.4*,  53.2*, 0.00I,999.9, 000000,
997314,99999, 20150430,   63.6,24, 9999.9, 0, 1004.7,24, 9999.9, 0, 999.9, 0,   2.6,24,   9.9, 999.9,   71.1*,  55.9*, 0.00I,999.9, 000000,
997314,99999, 20150501,   57.7,24, 9999.9, 0, 1011.6,24, 9999.9, 0, 999.9, 0,   3.8,24,  11.1, 999.9,   62.8*,  53.2*, 0.00I,999.9, 000000,
997314,99999, 20150502,   60.7,24, 9999.9, 0, 1015.0,24, 9999.9, 0, 999.9, 0,   3.1,24,   8.9, 999.9,   73.6*,  50.7*, 0.00I,999.9, 000000,
997314,99999, 20150503,   66.4,22, 9999.9, 0, 1017.7,22, 9999.9, 0, 999.9, 0,   4.1,22,  11.1, 999.9,   80.1*,  56.3*, 0.00I,999.9, 000000,
997314,99999, 20150504,   69.2,24, 9999.9, 0, 1021.7,24, 9999.9, 0, 999.9, 0,   6.0,24,  15.9, 999.9,   80.4*,  58.3*, 0.00I,999.9, 000000,
997314,99999, 20150505,   72.4,24, 9999.9, 0, 1022.7,24, 9999.9, 0, 999.9, 0,   4.8,24,   8.9, 999.9,   81.9*,  65.3*, 0.00I,999.9, 000000,
997314,99999, 20150506,   71.1,24, 9999.9, 0, 1022.3,24, 9999.9, 0, 999.9, 0,   3.0,24,   6.0, 999.9,   79.5*,  64.4*, 0.00I,999.9, 000000,
997314,99999, 20150507,   69.7,24, 9999.9, 0, 1021.5,24, 9999.9, 0, 999.9, 0,   2.6,24,   6.0, 999.9,   78.1*,  60.8*, 0.00I,999.9, 000000,
997314,99999, 20150508,   72.1,24, 9999.9, 0, 1019.8,24, 9999.9, 0, 999.9, 0,   3.1,24,   7.0, 999.9,   80.6*,  63.9*, 0.00I,999.9, 000000,
997314,99999, 20150509,   71.0,24, 9999.9, 0, 1021.9,24, 9999.9, 0, 999.9, 0,   3.9,24,   8.0, 999.9,   79.5*,  63.9*, 0.00I,999.9, 000000,
997314,99999, 20150510,   74.4,23, 9999.9, 0, 1021.8,23, 9999.9, 0, 999.9, 0,   5.0,23,   8.0, 999.9,   82.0*,  68.9*, 0.00I,999.9, 000000,
997314,99999, 20150511,   74.5,24, 9999.9, 0, 1018.2,24, 9999.9, 0, 999.9, 0,   4.0,24,   7.0, 999.9,   79.7*,  69.6*, 0.00I,999.9, 000000,
997314,99999, 20150512,   77.2,24, 9999.9, 0, 1013.0,24, 9999.9, 0, 999.9, 0,   4.8,24,  14.0, 999.9,   86.0*,  70.9*, 0.00I,999.9, 000000,
997314,99999, 20150513,   67.4,24, 9999.9, 0, 1019.3,24, 9999.9, 0, 999.9, 0,  11.8,24,  17.1, 999.9,   83.7*,  61.5*, 0.00I,999.9, 000000,
997314,99999, 20150514,   60.6,24, 9999.9, 0, 1028.2,24, 9999.9, 0, 999.9, 0,   5.6,24,  12.0, 999.9,   69.6*,  53.4*, 0.00I,999.9, 000000,
997314,99999, 20150515,   64.7,24, 9999.9, 0, 1025.4,24, 9999.9, 0, 999.9, 0,   7.3,24,  11.1, 999.9,   74.3*,  58.5*, 0.00I,999.9, 000000,
997314,99999, 20150516,   71.9,22, 9999.9, 0, 1020.9,22, 9999.9, 0, 999.9, 0,   6.1,22,   9.9, 999.9,   83.5*,  66.4*, 0.00I,999.9, 000000,
997314,99999, 20150517,   73.9,21, 9999.9, 0, 1021.1,21, 9999.9, 0, 999.9, 0,   3.3,21,   8.9, 999.9,   83.3*,  69.6*, 0.00I,999.9, 000000,
997314,99999, 20150518,   78.8,23, 9999.9, 0, 1018.6,23, 9999.9, 0, 999.9, 0,   2.8,23,  11.1, 999.9,   88.3*,  71.2*, 0.00I,999.9, 000000,
997314,99999, 20150519,   77.3,24, 9999.9, 0, 1013.9,24, 9999.9, 0, 999.9, 0,   3.4,24,   9.9, 999.9,   86.2*,  70.5*, 0.00I,999.9, 000000,
997314,99999, 20150520,   69.5,24, 9999.9, 0, 1013.7,24, 9999.9, 0, 999.9, 0,   9.6,24,  15.0, 999.9,   84.0*,  61.0*, 0.00I,999.9, 000000,
997314,99999, 20150521,   58.1,24, 9999.9, 0, 1015.1,24, 9999.9, 0, 999.9, 0,   3.0,24,   8.9, 999.9,   68.0*,  50.5*, 0.00I,999.9, 000000,
997314,99999, 20150522,   61.6,23, 9999.9, 0, 1016.8,23, 9999.9, 0, 999.9, 0,   7.4,23,  13.0, 999.9,   75.4*,  53.4*, 0.00I,999.9, 000000,
997314,99999, 20150523,   65.4,24, 9999.9, 0, 1027.4,24, 9999.9, 0, 999.9, 0,   5.7,24,  15.0, 999.9,   73.2*,  56.1*, 0.00I,999.9, 000000,
